Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92,Eigenvector_93,Eigenvector_94,Eigenvector_95,Eigenvector_96,Eigenvector_97,Eigenvector_98
75,-22.1424,-0.0720321,-0.000423285,0.0399988,-0.0520754,-0.214288,0.0699884,0.224085,-0.0906607,0.187957,0.0612222,0.0772607,-0.0655687,-0.021603,-0.0257737,0.0712216,-0.0174848,0.111558,-0.0202792,-0.147436,0.104625,-0.0101813,0.0879348,0.00833432,-0.0747736,0.0722249,-0.208902,0.0977873,0.0317156,0.0443516,-0.077197,0.1857,-0.0887446,0.0683675,0.132982,0.113954,-0.0133172,0.0384498,-0.156671,0.0635538,-0.108396,0.00487909,-0.0148903,-0.0123698,0.0834744,0.0284182,-0.0849784,-0.0156775,-0.0781903,-0.114062,0.0169761,-0.0204315,0.13703,0.187461,-0.0928371,-0.117667,0.0806087,0.0307999,-0.193254,0.119258,-0.0149879,0.0168172,-0.033365,0.0558521,0.098807,-0.0653959,-0.107126,-0.0929603,-0.0495256,0.00333887,0.0366298,-0.0105874,0.0491978,-0.0904656,0.00446968,-0.0237502,-0.098253,0.00628848,0.19516,0.0456948,-0.151563,0.0697223,-0.0895487,0.19219,0.0404417,-0.114438,0.066952,0.217877,-0.0665275,0.0311459,0.226935,0.155362,0.0733292,-0.109968,-0.0241906,0.0638158,0.128106,0.0511347,0.0748103,0.19317
76,-21.6369,-0.125651,-0.0434823,0.0220122,-0.0389827,0.0724854,-0.0619762,0.0150257,0.240371,-0.233627,-0.0706781,-0.0232862,0.1837,-0.0379467,0.0301332,0.139899,-0.0212105,0.0848977,0.0184604,-0.0946219,-0.0683285,0.0744977,0.250326,-0.0316098,-0.0511484,0.0323545,-0.0824789,-0.140348,0.00221404,0.114227,-0.0828095,-0.0455193,0.0199325,0.0143307,0.00899606,-0.104305,-0.135069,0.0695625,0.168464,-0.150723,-0.0868379,0.018758,-0.0936449,-0.0635328,0.192055,0.00960228,0.0723058,-0.0850936,-0.00771799,0.0481228,-0.0891605,0.0741247,0.189791,0.0648647,-0.00856372,0.0816187,0.0905864,0.0477478,-0.0826449,0.0733369,0.0739246,0.0482994,0.107266,0.135397,-0.0936872,0.11282,-0.0644194,-0.127719,0.0409448,-0.151674,0.0154489,-0.135639,-0.0896261,-0.0703169,-0.129861,0.236497,0.131591,0.100331,-0.0711081,0.11163,-0.0324818,-0.170118,-0.0140117,0.00679364,-0.060777,-0.0149923,-0.169327,0.00502767,0.0938772,-0.0697293,0.061691,0.0645448,-0.0310858,0.00476585,-0.107668,-0.125134,-0.101569,-0.0607106,0.0806147,0.162035
77,21.4504,-0.190227,0.00424504,-0.232957,0.135886,-0.0338533,-0.0380571,-0.0445371,-0.0118381,0.0104726,0.0604212,-0.095931,-0.0558277,-0.0166088,0.119838,0.0226513,0.0380689,0.131697,0.0293689,-0.0998775,-0.00516448,-0.106803,0.00337606,-0.102962,-0.0822333,-0.137814,-0.0093577,0.275652,0.124177,-0.162941,-0.199928,0.0241086,-0.078965,-0.0688883,-0.077061,-0.0666127,-0.0212712,-0.10525,-0.085748,0.0425961,0.168807,0.0596327,0.0231144,0.14851,0.274514,0.0483131,0.0142776,-0.0367317,-0.0326827,0.0816563,-0.0510101,-0.0564943,0.037214,0.00852801,0.0136441,0.0546954,-0.0773948,0.0906683,-0.141612,0.0139383,-0.15424,0.0225089,0.107694,0.0587196,0.00585549,0.10526,-0.0518724,-0.0808889,-0.0640374,-0.0426947,0.0204764,0.0767923,0.111892,0.0339524,-0.0711162,-0.181145,0.0463765,-0.0852311,0.0147276,-0.136135,0.0462459,-0.0854606,0.130556,-0.000732041,0.127249,0.127371,-0.196998,0.0164221,0.00983469,0.0107261,-0.0841746,-0.0856659,-0.177176,-0.133318,0.0178957,0.152453,-0.211717,0.0758814,-0.0542565,0.00387219
78,20.0382,-0.179791,0.145061,-0.0548809,-0.114732,-0.0238696,-0.0503194,-0.0207878,-0.21675,0.0236681,0.0251648,0.0296529,-0.174805,0.184504,0.0704763,-0.0145314,0.0186435,0.0108979,0.00556748,0.0888413,0.0693899,-0.0169741,0.0888941,-0.202843,-0.0529575,0.130022,-0.0231944,-0.0288773,-0.0112191,-0.0134162,0.0191978,0.0424308,0.0637031,-0.0719923,-0.00938046,-0.076395,-0.0303879,-0.252269,0.124085,0.012846,-0.0630065,-0.145202,0.0103874,0.0497425,0.00019358,-0.200544,0.134192,-0.0411255,-0.0198084,0.139032,-0.0227056,-0.124476,0.115715,-0.140126,0.0457583,-0.0563847,0.132014,-0.118351,0.0347385,0.0174227,-0.0562279,-0.100356,0.104645,0.191637,-0.082725,-0.0647219,-0.0172034,0.0822285,-0.0816469,-0.0729561,-0.0900069,-0.0888885,0.0354987,-0.00266752,0.153961,-0.00028591,0.0514953,-0.0909653,0.080785,0.134166,0.00626317,0.156722,-0.00653371,0.0773265,0.128288,-0.185485,-0.0993502,-0.096405,0.101678,-0.0302038,-0.137169,0.0648217,0.179364,-0.0405572,0.0994637,-0.133419,-0.0426511,-0.0116445,0.232751,-0.110492
79,19.3359,0.0232074,0.111931,0.0932596,0.013078,-0.124827,-0.0400573,-0.0307822,0.14542,-0.096699,0.255273,-0.196362,-0.0571734,-0.0604455,0.118775,-0.0372001,0.0829634,-0.130499,0.0137325,-0.0742529,-0.121219,0.0460392,-0.0260339,0.0200802,-0.00432841,-0.0893514,-0.0823011,-0.144646,0.00379209,-0.0235773,0.0155651,-0.139879,-0.0426484,0.0574538,0.124518,-0.0469963,0.101673,0.0263187,-0.010266,-0.0749923,0.0217974,-0.181851,-0.0418028,0.0759771,0.0320494,0.0213321,-0.018982,-0.184609,-0.141449,0.145639,-0.0510363,0.0436021,-0.116799,-0.0552897,0.0863756,0.0941901,0.0912148,-0.239593,-0.0241755,0.0250654,-0.101605,-0.00690328,-0.00406365,-0.0765746,0.0761631,-0.25424,-0.0683581,-0.188835,0.188793,-0.104517,-0.144769,-0.0333034,0.0486133,0.132102,-0.079875,0.0169777,-0.148165,0.0869523,0.0461535,-0.0345228,0.0737747,0.0758112,0.0256568,0.0216633,0.125409,-0.0404137,0.0795074,0.0187691,0.0463263,-0.136185,0.161717,-0.120711,0.0998679,0.0487589,0.0524678,0.236072,-0.0604423,0.0570672,0.0808385,0.0204195
80,-19.1804,0.0665852,-0.0471751,0.0738615,-0.102003,-0.124107,0.0486265,0.0338602,0.0169131,-0.0829512,-0.123182,-0.00879903,0.120194,-0.0861157,-0.0200507,-0.0883004,0.0920897,0.013005,0.178593,-0.221812,-0.0368638,0.117703,-0.0883661,0.0741157,0.0339467,-0.0460456,-0.0889372,0.119,-0.0574296,-0.175366,-0.159245,-0.0696599,0.139069,-0.00528719,0.0608064,-0.141834,0.0702493,-0.157642,-0.0279618,0.172753,0.0973194,0.0785827,0.142738,0.0368301,-0.027318,-0.0872165,0.00801349,-0.138525,0.124872,-0.0940984,-0.0214496,0.106919,0.0902576,-0.114767,0.135617,-0.0832358,0.147201,-0.0715518,0.0336278,-0.0377461,-0.0331429,-0.0712724,0.0322528,-0.0203067,-0.0303628,-0.0297654,-0.165566,-0.10327,-0.0487886,-0.0229867,0.0852678,-0.0455405,-0.231126,0.0669874,-0.0120167,-0.0111801,0.00802958,0.0170951,-0.0221415,0.212042,0.114977,0.105622,-0.109933,0.0827966,0.00414113,0.0754392,-0.00140317,0.17109,-0.150005,0.0194449,-0.216478,0.203004,0.00301747,0.152557,0.0554265,-0.00958775,-0.0256289,-0.0297522,-0.185487,-0.0438669
81,-15.7204,0.0221252,0.0687312,0.0863439,-0.00703038,0.222209,-0.0567207,0.158557,0.0356277,0.0765327,0.0184529,0.0234807,0.066484,-0.0264258,0.258848,0.109616,0.030659,-0.0472197,0.0195077,0.11801,-0.0517567,-0.00486296,0.0772331,0.0989468,0.0168137,-0.00505681,-0.00869629,0.125472,-0.0232235,-0.164077,-0.110165,-0.0671497,0.0133736,0.0217553,-0.122951,-0.0651628,-0.149153,-0.114847,0.0104249,-0.148229,0.0406043,-0.0668412,0.0752141,-0.0415627,-0.101278,-0.0382302,-0.178597,0.181555,-0.0615327,0.139835,-0.0766825,-0.0346613,0.0316498,0.00707542,0.0613914,0.168361,-0.0782171,0.0800216,0.0744999,0.266985,-0.0873715,-0.11044,-0.032793,-0.0128229,0.0390388,-0.0558396,-0.0958208,0.0875161,-0.139846,0.0171059,-0.0410923,-0.0182148,-0.00319526,-0.179874,-0.174783,-0.0488458,0.0120663,0.141102,0.0983702,0.096185,0.188222,-0.097192,-0.114138,0.0777933,-0.0399404,-0.171779,0.0538399,0.00530042,-0.084009,0.0677118,0.190868,0.0462025,-0.0646107,0.0168643,0.0695171,0.0340434,0.0999776,0.00543086,-0.0761598,-0.239792
82,-14.8049,0.0279446,0.0612623,0.00327094,0.038555,0.0306424,-0.0790674,0.0503548,0.0618784,-0.141322,0.0636712,-0.0518172,0.0901976,0.166168,-0.107943,-0.146721,0.0372078,0.162375,0.11775,-0.208246,0.12827,-0.0245436,0.176287,-0.108543,0.000893993,0.00113603,0.0394406,0.0786302,0.053796,0.00067965,0.121534,-0.0225439,0.0345777,0.110016,0.0201561,0.0312359,0.0340969,0.0422816,0.0393554,0.0544152,0.0705571,0.0864813,0.209445,-0.188156,0.0331338,-0.0451132,-0.0131214,0.0602057,0.17534,-0.115476,-0.105967,-0.128314,0.028012,-0.0404673,-0.116868,0.227603,-0.13358,-0.0916036,-0.0253229,0.0231542,0.0389147,-0.0342786,0.0709125,0.155034,0.213649,-0.141049,-0.0270125,-2.05881e-05,-0.0336849,-0.0615048,0.0293418,-0.144522,-0.047457,-0.0602647,0.0117869,0.00954042,0.0118222,-0.0941504,0.0767981,-0.21347,-0.158066,0.0316107,-0.00337989,0.0325245,-0.0970747,-0.0383323,0.00942103,-0.0789824,-0.100916,0.116264,0.0245498,-0.212366,0.107194,0.280801,-0.00539967,0.0795471,0.0215463,0.0810605,0.0313418,-0.128203
83,14.3269,-0.0281094,-0.0229726,0.030271,0.000595733,0.0296379,-0.043301,0.0949838,0.0699289,-0.0421106,-0.0702409,-0.00887796,0.00355019,0.115811,0.0656568,-0.0643475,0.0296345,0.031546,0.100517,0.171386,-0.064421,-0.0793161,-0.0562743,0.018724,-0.0704305,-0.0682164,-0.037357,0.0984123,-0.196968,0.0614836,0.150365,-0.0408967,-0.094621,-0.0521182,0.0220013,0.00753914,0.12153,0.248271,0.139273,0.0862038,0.0518265,0.0579307,0.166817,-0.0590803,0.171522,-0.098369,-0.0393032,-0.00798904,-0.161684,0.198225,-0.0172305,-0.114859,0.178735,-0.0417257,-0.134874,-0.11772,0.0505957,0.0178386,-0.00331648,-0.101818,0.00618936,0.125311,0.173489,-0.0371035,0.0284049,-0.112381,0.0269526,0.0849253,-0.124011,0.178296,0.0261473,-0.123176,-0.0539752,-0.109607,0.101901,0.0865867,0.0820945,0.129337,-0.0933075,-0.0106739,0.112693,0.157889,0.114783,0.00790449,0.114634,0.0969733,0.140107,0.128819,-0.063089,-0.215235,0.0880781,-0.00703961,-0.128988,-0.0563354,0.0915267,-0.0791514,0.0213102,0.221298,-0.0947623,0.0287533
84,13.6169,0.181327,0.0898256,-0.100766,-0.0418371,0.0627798,0.120177,0.042624,-0.00621854,0.149812,0.0860324,-0.185802,-0.16968,-0.0446507,-0.0809935,0.0287767,0.140461,-0.0521208,-0.0830127,-0.130835,-0.0116812,0.200431,-0.0717045,-0.0653489,0.085831,-0.0812749,-0.0451837,0.0398578,-0.0665716,0.0930251,0.0068301,0.121664,0.130058,0.0413159,0.100076,-0.155326,0.0136384,-0.131708,-0.0614017,0.0228589,0.082595,-0.0718959,0.041432,-0.0735674,0.0593728,0.0480955,0.123211,-0.0621093,-0.0580961,0.0497129,-0.0675639,-0.103006,-0.0464519,-0.00425723,-0.0734033,0.0988688,0.0857317,0.202845,-0.0616115,0.109517,0.0208606,0.0651627,-0.158073,0.108644,-0.0666701,0.147184,0.166989,0.0315801,-0.124578,0.00669685,0.0347257,-0.029221,-0.00793407,-0.00558493,-0.121198,-0.00109782,0.125543,0.14646,-0.0387177,0.0273188,0.0629178,0.0934746,0.159799,0.0561983,0.0873908,0.0973055,0.198424,-0.0800131,0.201296,0.140328,0.0968511,-0.00951258,0.0152721,0.244677,-0.0826625,-0.174655,-0.0115604,0.121736,-0.0295371,0.0766777
85,-12.0199,0.129609,0.0257505,-0.160692,-0.0725352,0.134689,-0.121207,-0.0398382,0.128797,-0.00812495,-0.128706,0.172967,-0.034778,-0.0460463,-0.0581677,-0.0213001,-0.0765512,0.0653178,0.210321,0.0976847,-0.0602222,-0.0803734,-0.0355749,0.0072879,-0.0230678,0.0738981,0.0215676,0.130599,-0.0920287,-0.0214572,-0.00248416,0.0482976,-0.045576,0.00921405,0.0151276,-0.0315766,0.101383,-0.0138816,-0.147956,-0.0200851,-0.0181035,-0.0632758,0.10133,-0.0191792,0.0925315,-0.185286,-0.0520099,0.00433583,0.144836,0.0522601,0.139577,0.0858847,0.0545038,-0.0659174,-0.0124792,-0.0472565,0.0811313,0.0484205,-0.0249926,0.1209,-0.224894,0.0511354,-0.163766,-0.0180436,-0.138879,-0.0609255,0.145617,-0.0365328,0.101253,-0.103693,-0.0254671,0.128547,-0.234847,0.0862302,-0.0507286,-0.077758,0.0491415,-0.0926117,0.128597,-0.0206847,-0.211958,0.0174867,-0.0535366,0.142478,-0.00423463,-0.0361425,0.0401595,-0.0775823,0.174867,-0.282549,0.179745,-0.145341,0.0306313,0.00107228,-0.171739,0.00623901,-0.0478971,-0.118774,-0.0585529,-0.0272764
86,11.0429,-0.063035,-0.154175,0.116407,0.0843654,0.158188,0.184756,0.0358508,0.142229,0.012332,0.062963,0.019819,-0.0547765,0.0962887,-0.0663337,0.0806492,0.0883689,-0.0193058,-0.0484959,-0.107994,0.0467895,0.051839,0.160727,-0.0186753,0.0121952,-0.0876447,-0.0127957,0.0425619,0.0781188,-0.0619808,-0.0858445,0.0267889,-0.1293,0.191625,-0.0969429,0.186862,0.0169773,0.0137684,-0.051061,0.0447022,0.042797,0.00582022,-0.0712165,-0.0043395,-0.195591,-0.0997016,0.222842,0.0219988,0.260136,-0.0554086,-0.0238133,0.0218913,0.0511592,-0.12268,0.0847745,-0.0209628,-0.0312207,-0.186119,0.0276182,-0.0846234,-0.150259,0.184607,-0.0913312,0.0494997,0.0168926,-0.0731728,-0.0382721,0.191822,-0.0434217,-0.0881771,0.180497,0.0211622,-0.00839614,-0.073547,0.0589726,0.0120074,-0.0346943,0.148328,-0.198993,0.051749,0.0620356,-0.0376644,0.170095,0.124157,0.230495,-0.0107542,-0.00315261,0.025337,0.175876,-0.0831126,0.0761144,0.00820973,-0.0387621,-0.145781,-0.0120256,0.0566409,0.0829588,-0.0533032,-0.00557109,-0.0411742
87,-9.07008,0.100882,-0.0941626,0.0819319,0.0246726,-0.137158,0.113438,0.100764,0.0929004,0.0257172,-0.0631062,-0.00889396,-0.0862675,0.116902,-0.0857542,0.174728,0.0653758,-0.0209721,-0.00957954,-0.0274459,-0.12497,-0.0200787,0.0548876,0.0254867,0.16834,0.148448,-0.055271,0.0265499,0.0245908,-0.0829716,0.175829,-0.044376,-0.163493,-0.0493865,0.0013676,-0.0819487,-0.0103953,-0.084805,0.0660942,0.165749,-0.0247435,0.0814474,0.110042,0.0540811,0.05615,0.0690004,-0.0179059,0.00218813,-0.123265,-0.0563587,0.00302348,0.100153,0.0828466,-0.0177687,-0.164124,0.00354178,0.165741,0.156752,-0.0161034,0.037469,0.132397,0.0495398,-0.248838,0.0801832,0.0813339,-0.136827,-0.0346105,-0.0586902,-0.0381287,-0.0112762,-0.101525,0.00169189,0.0329531,0.0311106,-0.0196242,-0.0623005,0.177734,-0.0217596,-0.0901105,-0.106508,0.214946,-0.00140926,0.0564809,-0.0160048,0.0413656,-0.0624464,-0.171745,-0.302007,-0.156476,-0.126528,-0.0741953,-0.0167214,-0.000124773,-0.0638771,-0.0413838,0.154689,0.0957992,-0.243905,0.0720047,-0.063622
88,8.39603,-0.124377,0.0668914,-0.0523919,-0.146062,0.199262,-0.0824613,-0.0903702,-0.0387651,0.037691,-0.00161127,0.223058,0.0180964,-0.0538815,-0.10004,0.0579654,0.151777,-0.0799134,-0.0899494,-0.0711381,-0.00966201,0.182224,-0.0538303,-0.0185495,-0.0630885,0.0463694,0.0106618,0.0137422,0.181546,-0.147026,-0.0728329,-0.122263,0.026367,0.0217495,-0.0813573,0.0720839,0.0253613,0.125984,0.0540253,0.0754417,0.0561327,0.0267894,-0.116188,0.00507708,-0.0276796,0.0258152,0.00257755,-0.0259112,-0.0722921,0.00220724,0.199103,0.108403,0.0707751,0.119167,-0.198654,-0.0768488,-0.0637166,0.0167092,0.0550332,0.00460176,-0.0738795,0.00264823,0.111889,0.209543,-0.0318485,-0.0448591,0.0994685,-0.111345,0.135917,0.0827615,-0.00286665,-0.0908386,-0.166041,-0.0403522,-0.246057,-0.0367847,-0.108667,-0.0858209,-0.0174732,-0.0233644,0.235826,0.13262,0.159365,0.028795,0.00563332,-0.128994,0.133413,0.00620066,-0.138939,0.0551558,-0.117251,-0.145024,0.125259,-0.0707768,-0.153698,-0.0152605,0.0430799,0.114423,0.050788,0.0196061
89,-8.14374,-0.0576206,-0.110336,-0.0308685,0.142257,-0.0608996,-0.0443967,-0.00374822,0.0486633,-0.112863,0.220562,0.0319073,-0.0754395,0.171234,0.0559562,0.0847512,0.0266941,0.0892348,-0.112923,0.0314492,-0.0418326,0.0480999,-0.141837,0.185452,-0.106748,0.20618,0.15039,-0.0176586,0.179081,-0.0975188,-0.0897738,-0.0658779,0.059806,0.0228859,0.110024,0.0465945,-0.028195,-0.0178852,-0.0253837,-0.0696399,0.0282819,-0.0442596,0.295436,-0.235766,-0.0621713,-0.00558327,-0.125279,0.189994,0.057159,0.109562,-0.105066,-0.231456,0.0241202,0.00157973,0.0212364,-0.108283,0.079624,0.0307547,-0.167445,-0.0768917,0.0774656,0.0353943,-0.146506,-0.0188267,-0.0900762,0.0200452,0.0929814,-0.0570514,0.00999608,0.0332985,0.00227085,0.0280344,-0.173473,0.161756,0.00888206,-0.0134444,-0.141144,0.0154582,-0.118725,0.0174024,0.130793,-0.0584577,-0.00506295,0.0834583,-0.0680756,-0.00552723,-0.0853631,0.114595,0.0302195,0.0465602,-0.0170627,-0.0517397,0.115722,-0.0268583,0.0919728,-0.0993055,-0.0913672,-0.0558704,0.0475472,0.167823
90,6.30276,0.173846,-0.122054,-0.0476804,-0.24825,0.115587,-0.179335,0.0450532,0.00817876,-0.0577793,-0.0407253,0.11902,-0.109088,0.0489223,-0.0482651,-0.036597,-0.154471,0.0408671,-0.136748,0.0518936,-0.0358915,0.171083,-0.0507007,0.0120595,0.043993,0.104756,-0.0691115,0.0559746,-0.118478,-0.0257899,-0.107064,-0.141459,0.182185,-0.163075,-0.0349833,0.0113232,0.0612341,0.019422,-0.142588,-0.0435858,-0.159908,-0.134914,-0.00663643,0.0111117,0.00384755,0.124617,0.0829538,0.0719876,0.0975845,0.0231561,0.0432523,-0.0543756,0.128047,-0.0965885,0.0801866,0.128911,0.0206704,0.117472,-0.0877723,-0.0990902,-0.0378182,0.150007,-0.0124242,0.107031,0.139699,-0.0731999,-0.237307,-0.146189,-0.129362,-0.137801,-0.0850727,-0.031157,0.1017,-0.0473252,0.189858,-0.0525937,-0.0844069,0.0219552,0.00659772,0.0222894,0.0230725,-0.0355978,0.169968,-0.214586,-0.105847,0.115349,0.0529198,0.0791026,0.0615659,0.0368771,-0.0139373,-0.0344866,-0.042806,-0.0468357,0.00131038,0.167748,0.0826155,0.0577801,0.0606131,0.0131935
91,6.01479,-0.184648,0.209499,-0.016801,-0.0468159,0.040486,0.0721688,0.171101,0.137184,-0.0056503,-0.0392359,0.129939,0.0151454,0.0705332,-0.00741502,-0.0152894,-0.0572325,-0.0910838,0.167331,0.00461183,-0.0202187,0.0769032,-0.032548,-0.0703897,-0.0947388,-0.022811,-0.0187046,-0.00876064,-0.163373,-0.0548192,0.113888,0.227752,-0.140789,-0.03874,-0.0149305,0.164118,-0.303786,-0.145433,-0.062621,0.0002214,0.0375313,-0.131527,0.0608312,-0.166134,-0.050658,0.215266,-0.105882,0.0693768,0.0945831,0.0350787,0.0669852,-0.0411327,0.0173109,0.0156214,0.105083,0.0707946,0.121152,-0.090128,-0.0284949,-0.156278,-0.0355921,-0.0683189,0.0407379,-0.0202437,0.128327,0.0760544,0.0428044,-0.107646,0.134311,0.00168462,0.0361937,-0.11193,-0.0336223,0.159588,-0.171423,0.00087903,0.00783478,0.0410786,0.0724172,-0.093532,-5.82648e-06,0.119043,0.132079,-0.194105,0.0268486,0.0414208,0.0396821,-0.0958144,0.0834724,-0.0122472,-0.123457,0.128889,-0.128433,-0.0178072,0.0807002,0.00274641,0.110944,-0.0624755,-0.0893984,0.0788728
92,-5.58647,-0.0978297,0.0316957,-0.20836,-0.0465222,-0.0873374,-0.0374167,-0.0964308,-0.00660054,-0.036266,0.161901,0.0944151,-0.0540838,-0.0368606,0.151893,-0.228815,-0.161508,-0.0776539,0.0186473,-0.12733,-0.0594099,0.0169754,0.0367774,-0.0393462,0.35558,0.0163016,0.082808,-0.037054,-0.0395472,0.0468298,-0.0229324,-0.00880288,-0.122196,-0.00664992,0.0286356,0.05633,-0.108423,-0.0653331,-0.0582833,-0.0245362,-0.129585,-0.0778608,-0.0467019,0.0130494,-0.113268,0.0208061,-6.12432e-05,0.0929356,0.0248833,-0.118992,-0.0725413,0.0429697,0.0263741,-0.166846,-0.0922381,-0.110872,0.0257052,-0.101605,-0.150503,0.125334,0.122939,0.0585547,0.0892927,0.0713454,-0.0428874,0.166009,-0.156063,0.04608,-0.103945,0.0832662,0.0905231,-0.106153,0.0296393,0.160019,0.0117586,0.0908825,0.00526411,-0.0620111,0.0151165,-0.0554522,0.209618,-0.0712064,-0.0628646,0.130895,-0.000668229,0.0823445,0.151083,-0.0368168,-0.163294,-0.174814,0.117631,-0.135956,-0.0641055,-0.0366856,-0.145457,-0.103368,-0.00655556,0.0261864,-0.0974415,-0.0557156
93,-4.72786,-0.0395465,-0.0761143,-0.0823179,-0.010519,-0.0309939,0.055912,-0.209074,0.0937761,0.163637,-0.0107794,0.024194,-0.0870687,-0.0379975,-0.195542,0.0423997,-0.0638487,-0.0775914,-0.0527309,0.156751,-0.00374786,-0.0150717,-0.010854,-0.037819,-0.0224322,0.126204,0.081047,-0.0741083,-0.080538,-0.131555,-0.113191,0.181569,0.0185565,0.143029,0.0098801,0.101837,-0.148698,0.00599986,-0.178645,0.0810556,0.0357122,0.226947,0.158217,0.000566859,0.0624053,0.0449912,0.0994141,-0.0837772,-0.0492468,0.11954,0.011368,-0.143959,-0.0272473,-0.0657576,-0.0675442,0.0136846,-0.179886,-0.00323456,0.115761,0.0817403,-0.0120811,-0.0769439,0.0284399,-0.142075,0.145182,-0.116573,-0.105401,-0.203675,0.0948456,-0.107061,0.0860217,-0.106254,0.0424155,-0.0523735,0.0636758,0.127347,0.0512464,0.0654787,-0.00127617,0.104293,0.0979747,-0.181696,-0.0517261,0.0932191,-0.0987539,0.0200155,0.104284,-0.137191,-0.0211354,-0.162125,-0.0441326,0.15985,0.0600798,0.073325,-0.0215837,-0.0155882,-0.16849,0.169271,0.0982163,-0.0493719
94,-3.74255,0.0979397,0.0799893,0.0353648,-0.108877,0.122977,0.0468762,0.0586611,-0.138879,0.0205117,0.12514,0.0022762,0.0102438,0.132231,-0.174853,-0.241159,0.111446,-0.144155,-0.072469,0.082677,0.111513,-0.0146844,0.108471,-0.102564,-0.00649554,0.117507,0.0443183,0.169369,0.000635798,0.0384926,0.00949676,-0.0866041,-0.110533,0.0715922,0.0824217,0.0174282,-0.152314,-0.039753,-0.00295276,-0.034237,0.0248492,0.0202725,0.0756367,-0.000518502,0.0983068,-0.0370955,0.0205761,0.0869391,-0.187247,0.0168489,0.052832,0.173558,0.0381998,0.0493168,0.0734069,-0.0763109,0.187184,0.0188447,0.05695,-0.18274,0.0608043,-0.0848185,0.0299208,-0.158323,-0.0325924,0.0843421,-0.149381,0.082421,0.0473592,-0.227052,-0.0199625,0.268846,-0.126515,-0.0682747,-0.0937495,0.189235,0.063122,0.00836413,0.0652753,-0.0413489,0.0131926,-0.216432,0.115065,0.0608933,0.077075,0.0950421,0.0502783,0.153252,-0.0984757,0.0754688,0.013809,-0.136108,-0.0329244,0.0599112,0.0563184,0.0578071,-0.0855248,-0.0484541,0.0848702,0.00849056
95,3.32104,0.0283071,0.0687854,0.155049,-0.13368,-0.0412314,-0.0401779,0.173972,0.148558,-0.109641,-0.0189027,0.0486512,-0.182729,-0.00829983,0.233623,-0.104691,0.0147893,0.0272287,-0.0459933,0.0270421,-0.0471761,0.00124584,-0.0646498,0.196117,-0.00892044,-0.017326,0.097015,-0.00719827,0.0244024,0.0675881,0.130218,-0.0583644,0.0394729,-0.00802647,-0.0354903,-0.0477024,-0.190136,-0.0743985,-0.0977689,-0.190323,0.158237,0.293322,-0.0260981,0.148949,0.010782,-0.180193,-0.0534329,0.0390262,-0.127227,-0.201257,0.118448,-0.0496953,-0.0134083,-0.113419,-0.0860957,-0.0809548,-0.191929,-0.021863,-0.0293791,0.0409263,0.0175882,-0.0472861,-0.0514196,0.17657,0.110714,-0.0229039,0.088395,0.0783352,-0.0260244,-0.0978495,0.14307,0.0236922,-0.0505735,0.131228,-0.00127998,0.0780159,0.116557,-0.00114736,0.0546111,0.102395,-0.0729494,-0.0136643,0.0282267,-0.111687,0.133192,0.0803619,0.0396336,0.024852,0.0861109,0.0451798,-0.0933172,0.0547824,0.128338,-0.0713577,-0.0865868,0.148416,-0.0491603,0.0974296,0.0733437,0.116282
