Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92,Eigenvector_93,Eigenvector_94,Eigenvector_95,Eigenvector_96,Eigenvector_97
83,13.3996,-0.0122681,0.0392125,0.0701586,0.097036,0.00563753,-0.0465644,-0.026073,-0.211214,0.0491765,0.060505,-0.143731,-0.0595669,-0.173851,-0.0247585,-0.13626,0.124229,0.18081,-0.0439627,-0.198349,-0.0049593,-0.0428733,-0.183673,0.0223243,0.130325,0.00951467,0.12783,0.140237,-0.190532,0.072509,0.051581,-0.0976785,0.0459681,-0.0215841,-0.0927837,0.0387959,-0.224896,0.312298,0.00339776,-0.0472546,-0.148896,0.00179101,-0.0848553,-0.00892597,0.0463575,0.177914,0.0967017,0.00759685,0.0682954,0.1575,0.17277,-0.033216,-0.138081,0.11242,0.0623016,0.162789,0.0774252,0.0711592,0.108789,0.16543,0.0454017,-0.0204901,-0.0556006,-0.0630935,-0.0711713,-0.100562,-0.00593258,0.0450865,-0.0106261,0.151005,0.0630765,-0.0493414,-0.11527,-0.138646,0.0366576,0.0548789,0.0446124,0.0996237,0.0628662,0.0317862,-0.0602843,-0.00980828,-0.123231,0.0561224,-0.169044,0.0634061,0.143579,-0.054703,0.00745425,-0.055755,-0.0136576,0.00423935,0.110263,-0.0134032,0.00551357,-0.0583152,-0.0928092,-0.000782732,0.00886821
84,-13.281,-0.115187,-0.0983089,-0.0966395,-0.152076,-0.171418,0.140928,0.0637878,0.0460591,0.105899,0.182238,-0.0663159,0.00929517,-0.124724,0.110678,0.00331561,0.100173,-0.108122,0.0719982,0.110872,0.0569612,0.0830121,-0.0131849,0.115271,-0.0548994,0.0669796,0.0407098,-0.0455193,-0.0751576,-0.0199533,0.0583041,0.0950072,-0.0904954,0.161179,-0.0859784,0.0491781,-0.0899059,-0.0550373,-0.0543841,0.0884921,-0.173739,-0.104869,0.0923643,-0.025961,-0.0662617,0.0752487,-0.0837479,-0.0516731,0.122014,-0.0419645,-0.0849398,0.076173,-0.0549159,-0.0297828,-0.114994,-0.0204582,-0.225885,0.0546596,0.0697465,-0.0296078,-0.0926201,-0.115405,0.00740797,0.116938,-0.00731187,-0.0833728,0.181826,-0.289882,-0.2824,-0.0570482,-0.0556389,-0.119804,0.0247829,0.0306783,0.00841979,-0.0189793,-0.0681549,-0.0574265,0.200441,-0.0695866,-0.128839,0.0366556,-0.0126168,0.0298554,-0.0551053,-0.0453715,0.144391,-0.00362392,0.185989,-0.0612097,0.0554696,0.00606521,0.0589215,-0.047043,0.0341709,-0.250865,-0.0410529,-0.0511418,-0.0368537
85,13.1132,0.0326721,0.201694,-0.0753937,-0.00456848,0.0132046,0.103289,-0.0119907,0.00376119,-0.112002,-0.00593001,-0.140519,0.0281794,-0.0268445,0.0778634,-0.0732467,0.0548899,-0.0951622,0.13052,0.152424,-0.00651016,0.0363119,-0.0625887,0.0209279,-0.0427721,-0.070455,-0.103915,0.00383205,0.0882376,0.219019,0.0437379,-0.196998,0.0346987,-0.0496946,-0.00477638,0.0558719,0.0680817,0.0524596,0.015035,0.0724069,0.215143,-0.107708,-0.156833,-0.218542,-0.0707411,0.00478039,-0.040966,-0.0435438,-0.0830138,-0.110578,-0.00317626,-0.0871466,-0.0670319,-0.0216199,-0.0553907,-0.00938597,0.0119617,-0.07938,0.0480721,0.0257324,-0.0468877,-0.148006,-0.0869275,-0.150896,0.0348441,0.0895946,0.0358319,-0.177393,0.116894,0.141582,0.0617196,0.108358,-0.129448,-0.114789,-0.0749247,0.0304736,-0.0860825,-0.0585592,-0.0439627,-0.106413,0.113769,-0.126961,-0.0668969,-0.115652,-0.0464486,0.0542448,0.144139,-0.174359,0.157776,-0.00351216,0.126332,-0.0600582,-0.0649644,0.12183,0.225652,0.079622,0.0350789,-0.0678645,-0.292043
86,-11.7097,-0.0787392,-0.0445063,-0.27627,-0.00738449,-0.0607382,0.0110099,0.103113,0.0127713,0.140006,0.0417654,-0.00278396,-0.0923432,0.0047079,-0.0855194,0.0339446,0.0731297,0.140998,0.0528846,-0.0228006,0.0996397,-0.00632897,-0.0258814,0.0873562,-0.0197029,0.114484,0.0974385,-0.0715197,0.0706239,0.179687,0.0898598,0.161075,0.0410092,-0.140672,0.140724,-0.0324741,0.0102868,-0.054517,0.0483933,0.0256015,-0.0777232,-0.0807847,0.00915585,-0.0412178,0.0405233,-0.0527852,-0.0783294,-0.0722862,-0.0985919,0.108069,-0.0297358,-0.0967285,0.15176,0.0523151,-0.0624554,0.0822403,0.231847,-0.164977,0.243846,0.059197,0.183357,0.0769993,-0.0799716,0.104158,-0.00398814,-0.0493228,-0.156974,-0.0114522,-0.107634,0.122658,0.0322304,0.109394,-0.0202151,-0.013044,-0.0505536,-0.169978,-0.179098,-0.191068,-0.192589,-0.0177997,-0.119622,0.0596172,0.0460248,0.119411,0.131824,0.0511844,-0.0173241,0.131723,0.0236,-0.00398176,0.0809978,-0.0209744,-0.0287901,0.0604482,0.0918971,0.00683154,-0.191722,0.18519,-0.0233539
87,9.91894,0.165018,-0.0717491,0.0427298,0.159409,-0.00737504,-0.142084,-0.0978754,0.018995,-0.282819,0.159856,-0.0893262,0.0521882,0.0671507,-0.0578848,-0.024298,-0.108869,-0.00366179,-0.0487031,0.0731136,-0.00153632,-0.0271062,0.00730217,0.169654,0.177393,0.039492,-0.014769,0.0134733,-0.0945414,-0.00629929,0.0104478,0.250577,0.013327,-0.134465,0.0343115,-0.0790494,0.184328,-0.0118447,-0.00771852,-0.0171609,-0.0524738,0.0858242,-0.248355,-0.0509637,0.0288586,0.103885,0.137727,-0.0239862,0.00994354,-0.0855969,-0.0153616,-0.215292,-0.00742246,0.0263669,-0.0254053,-0.0366386,-0.164064,-0.0968905,0.0977549,-0.0415308,0.061214,-0.0282651,0.147368,-0.0438667,-0.0588685,0.0895237,0.0244435,-0.145176,0.0771913,-0.038264,0.0148784,-0.0149245,0.0216505,0.0197928,-0.0430805,-0.259133,0.0467868,-0.0390583,-0.0537259,0.197079,0.0308623,0.0476722,-0.0619709,0.0921684,0.06953,-0.0626407,0.167712,0.0646769,0.032504,-0.180515,-0.0683073,-0.0814008,0.0299097,-0.219545,0.0546824,-0.115105,0.0034588,-0.0970593,0.012078
88,9.6524,0.0994468,-0.021627,0.100463,-0.107548,0.00477958,-0.04603,-0.0940177,0.0216133,0.203533,0.130073,-0.0458079,-0.137677,-0.072231,-0.0190989,-0.181098,-0.0711002,-0.0684123,0.0244961,-0.0224503,-0.134793,0.141598,0.168807,0.0299946,0.130644,-0.155798,-0.110513,-0.0614233,0.107321,-0.0186538,-0.00458685,0.0420332,-0.0366418,-0.0583701,0.0954093,0.0717346,-0.0784685,-0.0560527,-0.291127,-0.0783187,-0.0929876,0.114907,0.0580502,-0.071716,-0.0408274,0.0443361,0.12682,-0.0276135,-0.099733,-0.000722433,-0.0711131,-0.158835,-0.0705965,0.0897047,-0.0304607,-0.0295445,0.23143,0.117107,-0.0391417,0.0120576,0.154266,-0.178931,0.196407,0.00763011,-0.0317972,-0.0267571,0.0550503,-0.00928279,0.0185343,0.0336788,-0.0885827,0.158994,-0.107136,0.0667463,-0.121291,0.00751808,-0.153842,0.13336,-0.0814315,-0.10466,-0.111659,-0.0168985,0.0877232,-0.0564646,0.0913423,-0.082144,-0.0549503,-0.147611,-0.0433702,0.0721865,0.211736,0.00919051,0.167671,-0.0126017,-0.0698207,-0.0907824,0.0735111,-0.0735091,0.0624939
89,-9.04308,0.0602534,-0.0426112,0.140879,-0.190643,-0.0547632,-0.0465244,-0.0605137,-0.151017,0.088132,0.252779,0.011097,0.0818136,-0.0396561,0.158064,-0.017115,0.113613,-0.154819,0.0445492,-0.0369903,0.071236,0.0321651,-0.0118304,-0.137564,0.00559891,0.115892,0.0310974,0.043578,0.125717,-0.0262951,-0.146268,0.0352522,0.0395256,0.136419,0.000788561,-0.106215,0.0126764,-0.0908004,-0.0515113,-0.126005,-0.078103,0.0693159,-0.230949,0.00740889,-0.0301246,0.0576777,0.121177,-0.118206,-0.0610912,0.0798108,-0.097983,-0.0127989,0.0373992,0.0206893,-0.077624,0.0137099,0.00394832,0.11048,-0.115944,-0.0530228,-0.0404188,0.150631,-0.059209,-0.0865085,0.155784,-0.0973909,0.00443491,0.0245961,0.138836,-0.0588244,0.0347342,0.0040501,0.00680395,-0.184637,0.217976,-0.113083,-0.169254,-0.0700577,0.0414421,-0.0225171,0.109622,0.0945109,-0.149537,-0.0967692,-0.00369296,0.0855712,0.0444616,0.150329,0.0481348,0.00391051,0.125605,-0.0294347,-0.0447678,-0.0174587,0.150925,0.164564,0.0520673,0.263597,0.129546
90,-8.37691,-0.00202662,0.0831339,-0.0374846,-0.105301,-0.130985,0.0884344,-0.0917743,-0.0488736,-0.0837449,-0.0185581,-0.223363,-0.117566,0.130566,0.0505397,-0.0386188,-0.0710303,0.0822698,-0.0391901,-0.100709,0.0636213,-0.0597262,-0.0281439,-0.0168832,-0.0842422,0.197715,0.0809413,0.00973113,0.0109105,-0.0169666,0.112667,0.0147807,-0.079541,0.0454574,0.0181709,-0.0232181,0.113831,-0.0501007,0.116697,-0.0693187,0.0902958,-0.0150577,0.0214912,0.222718,0.0133017,0.0817278,0.00331895,-0.142158,-0.119339,-0.105085,0.0928487,-0.00425252,-0.309291,-0.105426,-0.0163119,-0.0061092,0.160969,-0.000394302,0.027735,0.00924747,-0.10945,-0.0674056,0.0236074,0.05035,-0.109537,-0.0803625,0.265079,-0.0180518,0.174061,-0.0073466,0.0634988,0.0639078,0.0618338,0.192866,-0.00738852,0.00941592,0.092985,-0.0114696,-0.0166394,0.16215,0.0037535,-0.00427406,0.0106344,-0.158407,0.125585,-0.0834177,-0.042479,-0.175419,0.117243,-0.0215997,0.0796876,0.00434963,-0.0319391,0.088436,-0.0914623,-0.0651947,-0.153887,0.253309,0.154222
91,-6.02341,-0.174084,0.020288,-0.216098,-0.0119063,0.00451881,0.0545772,-0.289535,0.099772,0.0459721,0.188894,-0.0117291,-0.0839198,-0.171053,-0.0459809,0.0930434,0.0128505,0.0740397,-0.0405226,-0.0120962,-0.00325335,0.0585475,-0.00847554,-0.0101611,-0.00479474,0.0304237,0.145336,-0.09427,0.00109501,-0.146341,-0.0656471,0.00221741,-0.196135,0.0130614,0.0200068,0.0968291,-0.0507096,-0.0254354,-0.0744695,-0.209132,-0.0406645,-0.00141982,-0.0756401,-0.0846897,0.0883895,0.0873293,-0.0459408,0.0798929,-0.0858379,-0.170889,-0.0521693,0.073745,0.131864,-0.0357763,-0.0547476,0.0775704,0.0108289,-0.10889,-0.00678211,-0.0783445,0.132212,-0.231166,-0.244121,-0.0337529,-0.144704,0.0263941,-0.0495754,-0.0329952,0.125639,0.0152886,0.1037,-0.058951,0.10599,-0.0133326,-0.032881,0.0605234,0.16306,-0.0233174,-0.00979547,-0.0553487,0.0524362,0.0851302,-0.0715782,-0.164793,0.0395636,0.1366,0.0714174,-0.0293388,-0.217216,-0.0801035,-0.0262582,0.0606199,-0.147013,-0.0392825,-0.0251113,0.111921,0.0435694,-0.1676,0.129184
92,5.51359,-0.0371554,-0.0602812,-0.0804811,-0.147442,0.110146,-0.0250306,0.118687,-0.129681,0.00870471,-0.0700371,-0.0386069,0.0439444,-0.066612,0.129335,0.0175115,-0.0752793,0.0300106,-0.0626222,0.0910295,-0.0185662,0.0360253,0.110295,0.0329107,0.0286861,-0.0884084,-0.188564,-0.0197472,-0.0514859,-0.0192914,0.216104,0.0345806,-0.0249736,0.0440719,-0.0530558,-0.238981,-0.116229,0.0492547,-0.156375,0.0578746,-0.0120524,0.0365733,-0.0144793,-0.0907393,0.0692716,0.0919648,-0.0931956,-0.0366329,-0.131636,-0.0151179,0.0976813,0.041943,-0.0436144,-0.0909181,-0.189998,-0.229915,0.237266,0.0798867,0.150294,0.0354378,0.0245344,0.0760674,-0.218101,0.0489962,0.216708,0.0115171,-0.00178316,0.056648,0.143701,-0.0279203,0.023694,0.0620087,0.0655034,0.0378335,0.0833703,-0.0531319,0.0352005,0.0316738,0.165725,0.108519,0.195127,0.063767,-0.0899776,0.105149,0.161105,0.111378,0.02176,-0.0117388,-0.0734171,-0.0548855,-0.172136,0.163987,0.0153521,-0.0168456,-0.0518449,-0.173325,0.0224515,-0.102914,-0.105362
93,5.20033,-0.104201,0.0384355,-0.0256217,-0.133498,-0.0396672,0.0980906,-0.00623463,0.118666,0.0215717,-0.0839305,-0.0665407,-0.19193,-0.201905,-0.0119007,0.0674259,-0.173146,-0.0143706,-0.121096,0.131219,-0.0962143,-0.158826,0.114742,-0.0750988,0.00894424,0.210251,-0.0234168,0.0390644,-0.0505248,-0.0547855,0.119289,-0.084826,-0.158769,-0.0500159,-0.102469,-0.0133067,0.173805,-0.00967302,-0.0308057,0.0896523,0.123568,0.0530364,-0.13871,-0.20396,-0.0833471,0.0624777,0.117795,0.0963576,0.0187775,0.164676,-0.0352784,0.246003,-0.101618,0.112995,0.113826,-0.0766274,-0.0297471,-0.0529056,-0.022416,0.137311,0.0664988,0.0719083,0.0867504,0.0297161,-0.0538392,-0.0283689,-0.141253,0.0307678,-0.136484,-0.119988,-0.21121,0.0948732,-0.122359,0.00990691,0.0947648,-0.148077,-0.0234733,0.118778,-0.107158,-0.0124238,0.111421,0.0416536,-0.0825912,-0.0974092,-0.0675404,0.0463433,0.0139584,0.0809802,0.0608223,-0.162766,0.0352567,-0.030062,0.0666872,0.093976,-0.0226712,0.0588883,-0.118581,-0.0319601,0.0776349
94,-4.0944,0.0817263,-0.0673232,-0.158554,0.0676484,0.0209935,-0.154462,-0.221352,-0.0223041,0.00577271,0.116684,0.091836,-0.0950069,0.0858542,-0.0815221,0.0951329,0.1294,-0.0972864,0.108939,0.12313,0.0062777,0.00358505,0.0533574,-0.111313,-0.0596813,0.121914,0.126128,-0.0680227,-9.2242e-05,-0.140337,0.160813,0.032853,0.2566,0.0813647,0.0552737,-0.123891,-0.013808,-0.0587382,-0.00707835,0.0304345,-0.0170313,-0.189414,-0.0438858,0.0625284,-0.124948,0.0971048,0.243326,-0.0408703,0.00767649,0.101059,-0.0232416,0.112188,-0.106064,-0.0145967,0.00917076,0.0342822,0.165628,-0.134874,-0.257937,-0.104904,-0.0735325,-0.0519898,-0.0106282,-0.0294461,-0.0733099,0.0860347,0.0310867,-0.0359517,-0.0318018,0.0489281,-0.0559729,0.159745,-0.0919007,-0.049952,0.0221158,0.0458608,0.13442,0.0679145,0.100751,-0.0197176,-0.100866,-0.0938451,-0.063086,0.259544,0.047927,-0.008876,-0.04417,0.00612216,-0.0262952,-0.0470985,-0.107468,0.117701,0.0838467,0.152146,0.02246,0.00748341,-0.0143436,-0.0700136,-0.180306
95,2.0077,-0.109633,-0.104102,0.155536,-0.0170984,0.0151236,0.016319,-0.0639777,0.116782,-0.151287,-0.0419493,0.0244938,0.0049676,-0.0992225,-0.144396,0.170103,0.0524474,-0.167474,-0.0943899,0.0399025,0.167213,0.102061,0.0573306,-0.0362996,0.058593,0.0170421,0.0244648,0.116492,0.0703218,0.0500202,0.0225704,-0.0117679,0.109113,-0.0433833,-0.254437,-0.0967208,0.11235,0.0721833,0.000841995,-0.0523776,0.0989076,0.015215,0.0729542,0.022008,-0.30175,0.306119,-0.0899571,0.0878793,0.0193285,-0.089916,0.090262,-0.0223262,0.127792,-0.0395849,-0.108617,0.12772,0.113533,0.0322795,0.113251,0.0281822,0.114052,0.0375653,-0.0124293,-0.0076421,0.046141,-0.150095,0.0971458,0.0226637,-0.0336224,-0.0941155,0.0634422,-0.0372478,0.120481,0.142364,-0.0154197,-0.161631,-0.0491884,0.00420828,-0.0268769,-0.0174726,-0.131814,-0.0896436,0.0577147,0.100507,-0.0944049,0.0106913,0.0265429,-0.211864,-0.100086,0.140843,0.0249211,0.0827945,0.119891,0.00478767,0.124895,0.180708,-0.000709343,0.0134788,0.029457
96,0.760296,0.0926491,0.0307699,-0.0479892,-0.224223,-0.0226999,-0.0832618,-0.0735811,-0.105954,0.0958896,0.0662775,-0.00476279,0.0705114,0.169672,0.0350368,-0.0670502,0.0697451,0.113292,0.0852818,0.00775507,0.0944318,0.206116,0.137747,0.128325,-0.0552984,0.0545774,0.109751,0.0544548,-0.0349077,0.0544041,-0.0679375,-0.234431,-0.0226238,-0.0648617,-0.052542,0.0304867,0.136131,0.121903,-0.133293,0.0590246,-0.0595317,-0.134799,-0.13737,0.0416944,-0.114252,-0.137417,0.00899254,0.00751586,0.00566019,-0.0238938,0.142338,0.0468298,-0.0539479,-0.130706,0.11801,0.167367,-0.084749,0.0464142,0.0120621,0.064387,0.174552,0.0575611,-0.0123986,0.0611247,0.148931,0.109577,-0.00234566,0.0203466,-0.0122078,-0.00909034,-0.133598,-0.213199,0.0559713,0.098663,-0.0119659,-0.18902,0.0416591,0.0539225,-0.106882,0.00905069,-0.0094946,0.17811,0.0119901,0.012919,0.0655945,-0.190014,0.111291,-0.00923917,-0.0909984,-0.0398267,0.0157304,0.0487086,-0.0797547,0.170872,-0.232045,0.0769363,0.107651,-0.0542081,-0.141164
97,-0.240299,0.082923,-0.244492,0.0340095,-0.0709033,0.133681,0.143393,0.0824913,0.0583087,0.00808181,0.176915,-0.0316651,-0.112485,0.0957683,-0.171134,-0.289649,0.0164063,0.14137,0.0901456,0.0500708,0.00520494,0.0215757,-0.146151,-0.0557208,0.0953859,-0.011921,0.0110838,0.0340064,0.073634,-0.0954976,-0.0452804,-0.0773395,-0.00157057,0.0371075,0.0706614,0.036016,-0.0375418,-0.0456609,-0.0774283,-0.139915,0.119233,0.178963,0.051185,0.0205844,-0.146815,0.104056,-0.120398,0.0400647,0.148182,-0.014403,0.092246,0.0941415,0.0793183,0.0650586,-0.00370364,0.0358932,-0.0951191,-0.136949,-0.0755355,0.184736,-0.0240394,0.0637329,-0.0263509,-0.0484511,-0.0966512,0.134555,-0.00830451,-0.0570802,0.178497,-0.0719998,-0.0521123,-0.0319796,-0.0265206,0.0276599,-0.0532269,-0.138837,-0.0529013,-0.0968242,0.0431683,-0.157642,0.17172,-0.0500336,0.0315034,0.0627412,0.0662484,0.0640655,-0.0192943,0.0063173,0.0963498,0.126831,-0.233544,0.0352844,-0.0490336,0.197304,0.00572781,-0.207324,-0.103641,0.0660077,0.0239357
