Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92,Eigenvector_93,Eigenvector_94,Eigenvector_95,Eigenvector_96
83,-13.1037,-0.0312964,0.0731713,-0.0241815,0.0882922,-0.0125617,-0.0385637,-0.0678575,0.149762,0.0332495,0.222395,-0.0984204,0.0503904,0.0974908,-0.0622972,-0.130281,-0.040349,0.0477852,-0.0825253,-0.16408,0.0122988,0.00959154,0.0836038,-0.0731058,0.124622,0.0149629,0.122143,0.0899062,0.225798,0.0494863,0.112455,-0.0374365,0.0253808,0.0584945,0.0371894,0.0589775,0.00768351,0.119784,0.0226329,-0.0487413,-0.00174592,0.0882897,0.086151,-0.0238732,-0.0284959,0.03919,0.000296303,0.334483,-0.253274,0.0974616,-0.0203632,0.0980847,-3.45278e-05,0.149329,0.00867246,0.0955755,-0.0390865,0.010941,-0.164129,-0.180196,0.124959,-0.0641859,0.0543376,0.0218276,-0.275014,0.0699849,-0.103822,-0.0713116,0.0865563,-0.00625624,0.0181784,-0.0287089,-0.0683034,-0.247523,-0.00570708,0.0128925,0.0316,-0.135642,0.0711618,0.078192,-0.0175512,-0.173957,-0.0967341,0.162112,0.0102972,-0.0313954,-0.157908,-0.128623,0.0017343,-0.14265,0.0174704,0.0231161,-0.0302714,0.0703539,-0.00707164,-0.0299823,0.104568,-0.0429435
84,-11.8281,-0.0252945,-0.101851,0.0264064,0.0050999,0.0525163,-0.132037,-0.110012,-0.0625209,0.0267654,0.00465328,-0.0571286,0.122405,-0.0045438,-0.000508331,-0.125322,-0.176639,0.047331,0.0298875,0.149641,-0.218518,-0.148875,-0.0246087,-0.0838508,0.0395573,0.0597148,0.0252539,0.0758114,0.0769497,-0.0631316,0.204278,-0.171904,0.0989992,-0.00194458,-0.000572311,0.0195093,0.134312,0.0686563,-0.0718632,0.0667178,-0.0268035,-0.051142,0.043765,0.133747,0.159635,-0.142471,0.0184205,0.116158,0.215373,0.181584,0.0721327,-0.146933,0.0396205,0.0597141,-0.0242418,-0.00080703,0.0866381,-0.114008,0.127146,0.0312026,0.226787,-0.168913,-0.138367,0.0708327,0.232151,0.0915153,-0.125307,-0.0411525,0.0243518,0.0287805,-0.00779165,-0.144866,0.0379864,0.0136543,0.0144477,0.0299037,0.0537117,0.0744254,-0.0574743,-0.0777264,-0.185558,-0.113444,-0.0733191,-0.111304,-0.0383605,0.0697305,0.0303998,0.0693108,0.113397,-0.0590824,-0.191662,-0.0511455,-0.0801516,0.0463516,-0.0354192,0.205494,0.0421618,0.0460741
85,11.194,0.154881,-0.0142275,0.0406832,-0.019098,-0.0581493,0.0896781,-0.00370484,-0.0444319,0.0930716,-0.0295783,-0.0348679,0.148944,0.135145,0.0745365,0.100836,0.0525491,-0.16429,-0.152844,-0.206701,-0.178122,-0.117236,-0.0151532,0.0432961,0.188622,0.0823038,-0.0664936,-0.180492,0.223272,0.0240591,0.10951,0.0561624,-0.0530442,0.0752089,-0.137736,0.100267,0.0123659,-0.133077,-0.230349,-0.0984248,0.0182404,-0.155762,0.0208557,-0.0655592,-0.0755464,-0.11682,-0.0525177,-0.0691571,0.0242531,0.0414815,-0.0262687,0.145888,-0.00642413,0.157458,-0.0915567,-0.0583425,0.0872624,0.00892283,-0.000403847,0.0485016,-0.239473,-0.0207441,0.00917,-0.126435,-0.0326228,-0.0321576,-0.0390141,-0.0645856,0.0160484,0.26503,0.126411,0.048627,0.110651,-0.0266914,-0.0223119,0.0306127,0.0322097,-0.126533,-0.000716018,-0.0317469,-0.130104,-0.0374667,-0.0967157,-0.130447,0.114723,0.0370907,0.071931,0.123172,0.0518921,0.0671218,0.0378603,0.00785602,0.187199,-0.0696057,-0.159388,-0.0214263,0.0325306,0.0426224
86,8.61424,-0.0326944,0.00638667,0.114182,0.0991839,0.151109,0.022776,0.0811084,0.0423742,0.226014,0.0265062,-0.234938,-0.0541305,-0.0434515,0.0289428,-0.0231589,0.00745313,0.113516,0.00825894,0.0229954,0.122552,0.175294,-0.0450062,-0.0729754,0.170287,-0.0599236,0.0894846,-0.0302342,0.0572237,0.171146,-0.00878665,0.000107274,-0.193425,0.0281287,-0.0268921,-0.0823403,0.0976059,0.0208173,0.0718789,0.0570965,0.102497,0.194348,0.18864,-0.0450047,-0.0277511,0.0794793,0.0777409,-0.104561,0.108588,0.115148,-0.0131741,-0.0633681,0.0155432,-0.0419777,0.0850999,0.0462961,-0.192788,-0.0616729,-0.0682357,0.0508192,-0.156183,0.0730833,-0.108908,-0.0235291,0.00529533,0.0218649,0.0895067,-0.149945,-0.0376315,0.1444,0.122832,-0.0219271,0.00639032,-0.150094,0.08872,-0.0229206,-0.0630686,0.284591,0.100741,0.00884013,-0.0914546,-0.107542,-0.0711391,-0.140917,-0.0566957,0.136315,0.092596,-0.0313582,0.114524,0.169289,-0.148973,-0.0431383,0.0806659,-0.00506186,0.159351,-0.0676214,-0.0762687,-0.0771428
87,7.9221,-0.0395645,0.102627,-0.0668699,-0.243319,0.0128645,-0.12008,0.0367371,-0.0239519,-0.162023,-0.0562921,-0.0585074,0.00794218,0.157454,-0.240512,-0.0730018,0.0205736,0.0817592,0.0214802,0.127288,0.0298118,0.0469709,0.0110302,-0.047791,-0.0312068,0.125203,-0.0592754,0.0198252,0.0556955,0.0323864,0.0121928,-0.137192,-0.172046,0.128289,-0.0340967,0.083032,0.0500877,0.278946,0.143241,-0.0141851,-0.0234378,-0.0208198,-0.0580075,-0.0980723,-0.0484987,-0.035409,-0.015648,0.0895663,-0.0754496,-0.0569283,-0.155541,-0.129384,-0.206566,0.173043,-0.0627836,0.0907845,-0.174942,0.00782455,0.138926,0.102364,-0.0143002,0.0754433,0.0692341,-0.106436,0.188067,0.0332979,0.233057,-0.186699,-0.0527552,-0.0194374,-0.0507104,0.119758,0.104665,0.0692089,0.0305419,0.0521803,0.0533541,-0.0763765,0.0986038,0.0479362,-0.0746953,-0.0146974,-0.0496598,-0.0155943,0.112084,-0.0869588,0.0311375,-0.0124495,-0.158177,0.11471,-0.0258046,0.0666738,0.173036,-0.0239998,-0.0463479,0.0602037,0.0896673,0.11215
88,-7.23143,0.130532,-0.0726262,0.0501408,0.207832,-0.0914995,0.145206,0.0806734,0.00799085,0.0235329,0.014018,0.0241843,-0.0435398,0.168383,-0.0695134,-0.059241,-0.257671,-0.0342773,-0.164318,0.0923316,0.0885938,0.0357641,-0.0207519,-0.00284547,0.0449323,-0.132104,0.0486505,0.0140858,-0.118108,0.00691765,-0.110131,-0.0475297,-0.093363,0.101691,-0.0970196,0.111871,0.0354578,-0.141159,-0.07618,-0.0884259,0.00529048,-0.0531598,0.10398,-0.084891,0.0748285,-0.026873,-0.0812506,0.060747,-0.0561802,-0.0470276,0.150242,0.0339663,0.205512,0.0597534,-0.126894,0.00398622,-0.0867256,-0.179663,0.045584,-0.0219482,-0.047393,-0.046787,-0.0520341,0.0575443,-0.00782575,0.0640897,0.0914435,-0.0393093,-0.161304,0.00354967,-0.393239,0.0913698,0.158553,0.0482039,0.108762,0.161967,0.0123452,0.0208263,-0.0242959,-0.0740984,-0.0160528,0.0675544,0.0163842,0.202407,0.0762778,-0.0807101,-0.0711681,-0.0284645,0.0195618,0.0995958,-0.0808984,-0.0111615,-0.0106953,0.221477,-0.0118182,0.0746135,-0.156169,-0.00701534
89,6.30115,-0.0251958,-0.0108162,-0.014001,0.0305637,-0.065244,-0.0172133,-0.0564788,-0.0270788,-0.054331,0.0423722,0.002138,-0.178089,0.20123,0.203254,-0.074892,0.00364595,-0.0172744,-0.0844096,0.105263,0.0657309,0.089637,0.174667,-0.0651743,-0.118281,0.150693,0.11196,-0.274344,0.0134683,0.00959742,0.0466251,-0.221624,-0.0137465,0.0539718,-0.059357,-0.0757771,0.139409,-0.018249,0.0452078,-0.106717,-0.0756255,-0.0104866,-0.0742534,-0.103039,0.104941,0.167491,-0.0914335,0.0764264,-0.0885631,-0.0371995,0.08066,-0.118807,0.173696,0.000873353,0.0222643,-0.0821212,0.00926688,-0.0719134,-0.118696,0.194349,0.139004,0.0993172,0.0022655,-0.0312962,-0.0726488,-0.274837,-0.0760643,0.0154073,-0.0640379,0.0582364,0.0795532,-0.0785215,-0.0213269,0.0130505,0.036519,0.0398909,-0.153589,0.0567036,0.0222682,0.00902085,-0.0107452,0.0981558,-0.0195985,-0.00985685,-0.203838,0.00284941,0.0514679,0.241967,-0.0862298,-0.0612997,0.00160748,0.0471673,0.106841,-0.0750729,-0.10693,0.0363631,0.150407,-0.179261
90,-4.9065,0.070544,0.036156,-0.111384,-0.109417,-0.0770879,0.0205644,0.0116487,-0.205573,-0.152027,0.01543,-0.0839486,0.15348,0.057612,0.0498829,0.00690353,-0.0206268,0.185121,-0.100871,-0.133182,0.0084043,-0.0924158,0.114565,0.0789985,0.0886055,-0.22413,0.0116092,0.0371469,-0.0844471,-0.106999,-0.00527867,-0.00544285,-0.0921915,-0.188894,0.0646372,0.0711196,0.161717,-0.215198,0.0868999,-0.0244522,-0.107768,0.035091,0.00964201,0.249277,-0.119227,0.113931,-0.0252471,0.143421,0.172407,0.017679,0.179593,-0.166269,0.00176474,0.0818288,-0.0456406,-0.0808939,0.0249438,-0.137003,0.188255,0.0413118,-0.0530921,0.176729,-0.0389626,0.0900499,-0.0616638,0.0458658,-0.0117381,0.0169586,0.0553573,0.00911236,0.0199068,0.0396967,0.0728027,-0.0412858,-0.0514895,0.0461738,-0.22035,-0.0452794,0.108031,0.152145,0.0507133,-0.0333116,-0.0704908,-0.0348401,0.035607,-0.0303184,-0.0261612,-0.0918123,-0.0785477,-0.071448,-0.0197991,0.0925166,0.0783605,-0.118941,0.181956,-0.15036,0.053854,0.0002734
91,4.84835,0.197285,-0.0140286,-0.0804599,0.0198228,0.173582,0.0472,0.0521363,-0.0619798,0.0130637,-0.127469,-0.00580858,-0.132374,-0.126179,0.110677,0.000698895,-0.125906,-0.00101778,0.115493,0.0855221,0.160606,-0.102872,-0.0130285,-0.270391,-0.182166,-0.0339917,0.143127,0.0271424,0.127141,-0.00729573,-0.18889,0.11279,-0.0793262,-0.0800213,-0.0816023,0.0262988,-0.00657491,-0.0285162,-0.0830784,-0.0306086,-0.0868571,0.160374,-0.109323,-0.00812044,-0.0115987,0.0526326,0.0903241,-0.0272986,0.00849195,0.170364,-0.00128239,-0.0508571,0.052902,0.118552,0.0353,-0.178135,-0.0209032,0.00171808,-0.0199779,-0.12305,0.0217512,-0.0760531,-0.0346332,-0.0197698,0.0615773,0.0652124,-0.222948,-0.106979,0.0615788,-0.0604788,-0.0886061,0.0461557,0.00707108,-0.170365,0.102994,0.0722664,0.0661087,-0.101927,0.101375,-0.138376,0.0901163,0.00297608,0.104539,-0.113667,0.040514,0.0947549,-0.0688087,-0.0107434,-0.148919,-0.00614538,0.0905832,0.0405778,0.215605,-0.10941,-0.16755,-0.0141743,0.0830266,0.215819
92,4.69097,0.0420705,-0.0497143,0.139654,-0.0711162,0.0524865,-0.0852338,-0.0576233,-0.113418,-0.0225043,-0.0414843,-0.122813,-0.135108,-0.0170415,0.0784876,-0.147167,0.0200288,0.0683185,0.256494,-0.0419196,0.0166659,-0.171934,-0.0631056,0.259897,-0.0342419,-0.0115351,-0.0742446,-0.105272,0.0169212,0.0839414,-0.0333922,-0.0846298,0.0539919,0.0558738,-0.00448996,0.0377579,0.121245,-0.0944379,0.0993914,-0.0785391,0.0809334,-0.0495921,-0.0270668,0.0673252,-0.017885,-0.0499884,0.0858018,0.0878577,-0.10791,-0.0760953,-0.0748731,0.0239589,0.275094,-0.0066832,-0.0383342,-0.114393,-0.0642922,0.0949842,-0.0695967,-0.119186,-0.0277553,0.000357835,0.0285265,-0.159951,-0.0988902,0.104501,0.00355369,-0.0909131,-0.0867219,-0.0559063,-0.0562054,0.0467564,-0.0712473,0.0689707,0.155796,-0.110744,-0.202206,-0.0465704,0.0536531,0.0563871,-0.108506,-0.140989,0.0896882,-0.0445066,0.0759247,-0.00925201,0.12301,0.0130474,0.197718,0.0572977,0.158228,0.259618,-0.148932,-0.0155969,0.0655557,0.188078,-0.0138874,0.144426
93,-2.53159,-0.0191868,-0.202769,-0.0155096,-0.151337,-0.0888388,-0.0420715,-0.0613798,-0.00994121,-0.121816,-0.131429,-0.0854509,-0.181522,0.240177,0.0538367,0.195019,0.104735,-0.00206778,-0.000921698,0.0671046,-0.038403,0.00253224,-0.202453,0.0720724,0.0221237,-0.0489303,-0.0308639,0.124481,0.191186,-0.084931,0.0612599,-0.0816182,-0.192185,0.101831,0.0342278,-0.0261596,-0.00427227,0.0159416,-0.131227,0.0365594,-0.0249949,-0.0212059,0.0116576,-0.073111,-0.0168029,0.0471619,-0.146226,-0.0571612,0.0741786,0.258572,0.11773,0.151609,0.0158601,0.0356539,-0.116927,-0.0331055,-0.0215667,0.146132,-0.143755,0.15059,0.179169,-0.126302,-0.0307851,0.126681,-0.0981256,0.104009,-0.0222573,0.0157301,-0.0259011,-0.0540622,0.13629,-0.030947,0.110307,0.0170491,0.0916448,-0.0737735,-0.0664831,0.149613,-0.00645528,0.0218236,0.18376,-0.00429094,0.0437384,0.0372511,-0.0956475,-0.0823118,-0.00762039,-0.197838,-0.130135,0.0818463,0.0818776,0.0208544,-0.0573774,0.0212035,0.082456,-0.0367459,-0.102439,0.116181
94,-2.07938,0.0345194,-0.0790157,0.136967,0.0341124,0.0759949,-0.128234,-0.02563,0.129404,-0.0837177,0.190302,0.0972261,0.114507,0.0282264,0.0381571,0.0938013,-0.236891,0.129339,-0.0968913,0.0181661,0.0855567,0.0880438,-0.0462701,-0.00984941,-0.0280254,0.0614544,0.00230125,-0.0702218,0.07731,-0.127707,0.055444,0.097418,0.152493,0.0374469,0.103108,-0.0849894,0.019547,-0.0858195,-0.0659971,0.0954558,0.0612379,-0.117877,-0.0411195,0.104227,0.0618609,-0.0696676,0.045193,-0.261965,-0.089974,-0.0812384,0.0417132,-0.0746887,0.121879,0.196826,0.0788643,0.0444076,-0.123464,-0.075287,0.171817,0.114756,0.0945526,-0.0335908,0.0107985,-0.0700041,-0.0307312,0.0513703,0.0622657,-0.143328,-0.153434,0.0019177,0.0972181,0.0210537,-0.0932815,0.0157879,-0.110418,-0.204198,-0.0080517,-0.0192446,0.0358596,-0.0250134,0.228885,-0.192479,0.0511505,0.105282,0.024416,0.0362769,-0.107327,-0.0939629,0.0124387,0.0799571,0.148151,-0.0110759,0.208436,-0.172629,0.0311968,0.10009,-0.0537276,-0.0917992
95,1.34787,0.113069,-0.0663367,0.0503268,0.0565127,0.0767336,0.00761072,-0.0513974,-0.0187039,-0.182908,0.0934457,0.180809,-0.0442042,0.0241172,-0.000641627,0.264713,0.0581346,0.0882754,0.0904546,0.135329,-0.0230798,0.0404749,0.0598282,0.101378,0.155064,-0.0313317,0.112146,0.0412302,-0.0557381,-0.0764844,0.201377,-0.0768225,-0.0510012,-0.0153134,0.0998736,0.0129731,0.10287,0.0267962,-0.0837647,-0.177776,-0.183296,0.201451,0.00430264,0.0657267,0.199104,0.0218614,0.165067,0.0125632,-0.0897186,-0.0433489,-0.153505,0.0894558,-0.0703647,-0.0703981,-0.0375357,0.0967817,-0.132215,0.0389236,0.126792,-0.0922895,-0.104342,0.0507264,-0.0999703,-0.103843,0.0233231,-0.0130913,-0.15337,0.0430866,-0.0209142,0.0645533,0.0468228,0.0341296,-0.0685242,0.129905,0.27519,0.017417,0.0124534,-0.0646332,0.0186324,0.00820288,0.158093,0.0549779,-0.254091,-0.0902521,0.0200365,0.081515,0.0254048,0.0306567,0.0540261,-0.0861515,0.0722915,-0.0485154,0.0474597,0.21328,-0.0504869,-0.0443668,-0.0857967,-0.00161964
96,-0.569553,-0.0939839,-0.114432,0.126423,-0.111694,-0.0598762,-0.180304,0.0158228,0.0124316,0.0631975,0.100942,0.0767586,0.0484445,-0.128667,0.0331119,0.0857305,-0.0427274,0.123516,-0.072702,-0.10543,-0.0695815,0.0384402,0.0620526,0.0716918,-0.122648,0.182804,0.00425592,0.0340172,0.0914978,0.146251,-0.0142362,-0.0943583,-0.184315,0.0124416,-0.0274965,0.0592971,-0.0721559,-0.0517191,0.0328791,0.104233,-0.0031662,0.0646641,-0.0732314,-0.0986383,0.0751772,-0.00361852,0.111187,0.0277023,0.0587082,-0.153431,-0.0892364,-0.0154135,0.140847,0.0222221,-0.391145,-0.125202,0.0156826,0.0417421,-0.0544644,-0.210988,-0.0344021,0.034522,-0.0900245,0.125998,0.0208154,0.139677,0.0889709,0.05465,0.0130212,-0.010868,-0.000302413,0.0359995,-0.0692698,0.0185376,-0.0890456,0.336094,0.003516,0.0524002,-0.152639,-0.0861413,0.105357,-0.040253,-0.0642269,-0.0600351,-0.159909,-0.00365062,-0.173582,0.110027,0.0259072,0.0437471,0.0454645,-0.0527525,0.0780854,-0.110421,0.137012,-0.077546,0.0329179,0.0165634
