Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92
83,-8.65388,-0.0366146,0.124052,-0.136931,0.0226742,-0.0166383,-0.08347,0.0862697,-0.06279,0.00153952,0.232655,-0.0119331,0.117045,-0.234847,-0.0833667,0.0553767,0.0904073,0.1667,0.00958657,0.00679383,0.0687957,-0.0475591,-0.00797756,0.00921786,-0.0768938,0.0981497,0.0458962,0.0373328,-0.00628726,0.0523379,-0.0569292,0.0275905,-0.136378,-0.197115,0.0547529,0.0112041,-0.101391,0.120397,0.12809,-0.18013,0.216088,-0.111773,0.0193135,-0.161715,0.0450837,-0.132133,-0.209909,-0.0825884,0.13247,0.0321417,0.0590685,-0.0465077,0.0159465,-0.137525,0.14406,0.0315477,0.027587,0.0101326,-0.0575214,-0.0460637,-0.0390307,-0.0532459,-0.0893652,-0.0793324,0.166391,-0.0369714,0.274023,0.070921,0.0267204,0.123837,-0.0598335,0.226995,0.0472784,0.0596951,-0.122971,0.124227,-0.146199,-0.178007,0.0153796,0.0715606,0.026473,-0.00126402,0.0339506,-0.00780785,0.0625976,-0.0875233,0.0359654,0.0127028,-0.00280895,0.0434329,-0.167699,0.127785,0.158135,0.0372744
84,8.28509,0.0265731,-0.0474273,0.0210835,-0.131807,0.159872,-0.231328,-0.0424719,-0.134602,0.160612,0.159734,-0.039218,-0.196052,-0.0625594,0.0421052,-0.00120455,0.0749532,-0.0655081,0.0686128,-0.106239,0.107413,0.232686,0.0392239,-0.0699104,0.080119,0.0528946,0.00885224,-0.119797,-0.0363666,0.110503,0.00842826,0.0361431,-0.0016346,0.140272,0.203208,0.122416,0.0166845,0.0443443,0.000196702,0.0318921,0.127318,-0.129233,-0.188951,-0.0855066,-0.0333984,0.148486,0.0483679,0.028436,-0.09872,0.0569784,-0.0615993,-0.00756686,0.170487,-0.114253,0.0240559,-0.10207,0.0831829,-0.0358198,0.246099,0.0172533,0.174065,0.10631,0.00026199,-0.145926,0.166483,-0.0314734,-0.0102564,0.0351603,0.0454711,-0.0409278,-0.122437,0.0884397,-0.173975,-0.00863399,0.0076604,-0.018451,0.0159661,0.138871,0.0830227,-0.127706,-0.244751,0.00975907,0.0933612,0.0123222,0.0553708,0.136594,0.020554,0.0579446,0.109806,-0.0327802,0.0655737,0.110261,-0.0962724,-0.00117334
85,-7.75463,-0.0397162,-0.194851,-0.0182507,0.167581,-0.0381246,-0.00819158,-0.0249705,0.0530787,0.132002,0.0184235,0.0892915,0.0603977,-0.052404,-0.0596976,-0.200435,-0.0669942,0.0548229,0.0470654,-0.125391,0.0133376,0.0651573,-0.193751,0.0849538,-0.0352547,0.144735,0.315934,0.111603,0.0330728,0.0450349,0.0442363,0.149802,-0.0196398,0.0391263,-0.0485595,0.0712995,-0.0375251,-0.0517894,-0.0320124,-0.0701,0.0642298,0.0999035,0.0318002,0.179977,0.131325,-0.0460339,0.117056,-0.282363,-0.15868,-0.0954982,-0.169295,-0.0126285,-0.0873455,-0.116068,0.0163874,-0.0379787,0.019167,-0.230323,0.095573,-0.0558474,-0.102525,-0.0866046,-0.121236,0.00162236,-0.0587074,-0.0951948,-0.010891,-0.0447103,-0.0614012,-0.034455,-0.064954,0.00794096,-0.117125,0.212702,0.085308,-0.0643537,0.134812,-0.0955507,-0.0140238,0.0660813,0.0732852,-0.0651721,-0.140384,-0.0562909,0.0720324,-0.00583749,-0.0620879,0.210087,0.112397,0.0173617,0.0802375,0.109154,-0.0270349,0.0822922
86,7.6704,-0.132874,0.0896548,0.0697773,-0.0599759,0.0464279,-0.00838347,0.00999411,0.0206161,0.147974,-0.151827,0.145264,-0.0883125,0.0410577,0.0342257,-0.169889,0.239928,-0.114656,0.0219134,0.104055,-0.0412305,-0.0277146,-0.00830928,-0.0473479,0.0782562,0.100826,-0.11007,-0.176428,-0.136208,-0.0277201,-0.13,-0.173338,0.0423355,0.0659698,-0.160888,-0.133574,-0.107062,0.0807933,0.0200843,0.0460873,0.0227982,0.117254,-0.0204207,0.0285666,-0.127568,-0.160943,-0.112395,-0.239887,-0.106573,-0.0636838,-0.0521742,-0.0064166,0.0297426,-0.0626805,-0.170931,0.0936357,0.16643,-0.103266,0.179565,-0.032042,-0.0794143,-0.0607319,0.0997281,-0.0556002,0.0461995,-0.0803848,-0.0162142,-0.0121861,0.090752,0.21629,-0.0738863,-0.0753924,-0.0342335,-0.0211678,-0.240413,0.101171,0.0644148,-0.0876516,-0.0515079,0.118662,-0.0326789,0.0380878,0.00842227,0.147714,-0.0731794,-0.0531866,0.126782,-0.121104,0.0356571,0.210326,0.0677648,-0.0475165,0.0170369,0.0408772
87,5.61215,-0.0971523,-0.0172732,0.0275251,0.0280675,-0.0842182,-0.0338481,0.0102571,0.186374,0.156923,-0.0561418,0.00465586,0.0323434,0.0565233,-0.134675,0.14211,0.163862,0.129963,0.0612079,0.0518926,-0.0373918,0.0316879,-0.0909276,-0.0868514,-0.0350239,0.155021,-0.0415082,0.0252833,0.0723174,0.142062,0.0348652,-0.018517,-0.00759768,-0.0306843,0.180305,0.224999,0.104398,-0.0872231,0.0485425,-0.0501752,0.00716638,0.0385787,0.233476,0.0673593,-0.0715618,-0.110914,-0.121036,0.114318,0.0314023,0.0357435,-0.0144797,0.0932773,-0.128254,-0.0834114,-0.0327525,0.102829,0.126174,-0.0324414,0.170908,0.0311754,-0.0989081,0.0648405,0.069101,0.103382,0.0372979,0.202188,-0.0378186,0.0225288,-0.0761123,0.124333,0.0239235,-0.0507204,-0.144106,-0.172177,0.128173,-0.0494592,-0.0236038,-0.183228,-0.188809,-0.193646,-0.0708875,-0.0648662,0.154413,0.137927,0.020131,0.0176777,-0.0853969,0.0141572,-0.154777,-0.240284,0.153614,-0.0400551,0.0614657,0.00748819
88,-4.65913,-0.0594284,0.112833,-0.0452177,0.0122992,0.0450781,-0.072419,-0.160543,-0.140513,-0.214195,0.0297806,-0.054962,0.0693416,0.222068,-0.083019,-0.129986,0.0262696,-0.171684,-0.0240637,-0.0199302,0.133945,0.0274106,-0.0196809,-0.0510789,-0.117707,-0.0328133,0.0406791,0.170002,-0.10374,0.0636553,-0.214378,-0.00650881,0.0460922,0.0535189,0.0756318,0.148944,-0.0139951,0.0742283,0.167299,0.00353775,-0.101094,0.0501032,0.0738813,-0.0583482,-0.0918073,-0.0299882,0.101644,-0.127608,0.197849,0.0607938,-0.142987,-0.222035,-0.0360999,-0.0012513,0.0688269,-0.00133131,0.037627,0.102441,-0.00110121,-0.13298,-0.0526562,-0.198105,0.0469764,-0.144982,-0.0616921,-0.0333776,-0.172966,0.0166332,-0.0588541,0.0723679,-0.0647875,-0.136852,-0.0726403,-0.182171,-0.0253875,-0.22562,-0.0363261,-0.0112185,0.0710582,-0.140764,0.0508214,0.118383,0.0316829,-0.00473299,0.0941196,-0.0591966,0.14133,0.152361,0.0643689,-0.0792142,-0.136548,-0.022725,0.129296,0.0421745
89,3.5265,-0.0941182,-0.13599,-0.105827,-0.109135,-0.00376867,0.195228,0.128437,0.0362544,0.0636748,-0.0821284,0.0472437,-0.0176891,-0.0408056,0.0773486,0.0641392,-0.220651,-0.112988,-0.165518,-0.0574281,-0.0522849,0.0508688,-0.0282067,-0.207,-0.0519125,0.147881,-0.0258407,0.0215581,-0.127814,0.000882925,-0.103432,-0.089566,-0.197449,-0.136819,-0.0462858,-0.0637369,-0.00588989,0.225767,0.013049,-0.0730658,0.133856,-0.121036,-0.0365883,0.0533286,0.0330748,-0.0100389,-0.0669508,0.0888528,-0.00284503,0.219672,0.131483,-0.137487,-0.0107438,0.0601779,-0.0677129,-0.0558079,0.013759,-0.0303487,0.00107845,-0.0227295,-0.0502834,0.00291483,0.0498285,-0.174357,-0.111699,0.128121,0.0117401,0.0736039,-0.00471504,-0.176466,-0.0354819,-0.0723149,-0.150752,0.0973745,0.200788,-0.0839569,-0.0247578,0.0156153,-0.161104,-0.114815,0.0936219,0.119064,-0.0412578,0.157859,-0.0143111,0.0850081,0.0380265,0.0777311,0.118341,0.208259,0.136661,-0.0298697,0.158799,-0.0680679
90,-3.10957,0.0624561,-0.0312368,0.0957703,-0.0419121,-0.200839,0.0181076,0.0198663,-0.174167,0.0282334,0.0113106,0.0233147,0.0238626,-0.0800115,-0.0761016,0.198996,0.158142,-0.0747867,0.0275853,-0.0912157,-0.0825642,0.00940355,-0.0101867,-0.00514527,0.130081,0.0139868,0.148549,0.0667518,0.221316,0.22936,-0.0743153,-0.00839711,0.168577,0.164513,-0.196661,0.126455,-0.152245,0.0544132,-0.0785254,-0.237819,-0.0379942,0.0570237,-0.0160855,0.0360649,-0.102772,0.0286086,0.116131,0.0645765,0.0229196,-0.0106395,0.206392,-0.0874161,0.0177812,0.0859942,0.046009,-0.0489652,-0.0368585,0.149385,0.1236,-0.146373,-0.0761478,-0.000139763,-0.00408641,0.0647043,-0.160171,0.185527,-0.0684285,-0.0721744,0.0781205,0.0444886,-0.202087,0.0669886,0.00921546,0.0471702,-0.0364597,0.167041,-0.00168959,0.0563202,-0.0102847,-0.0580116,0.180216,-0.0708113,0.116106,0.0436965,0.0990741,0.113659,0.00823559,-0.0353697,0.00359817,0.190793,-0.105609,-0.0216192,-0.0633955,0.0556293
91,1.22467,-0.129664,0.0438778,-0.0376192,0.0640897,0.0462842,-0.00902918,-0.0839362,0.0935094,-0.00409785,-0.114328,-0.0876065,-0.0423795,0.081591,0.0362125,0.059395,0.253251,0.093789,-0.0195133,0.280161,0.109298,-0.0802602,0.0625828,-0.064206,-0.00708655,0.157493,-0.0289858,0.12132,0.0256216,0.0953773,-0.00715135,0.0902205,-0.0991627,-0.117894,0.020248,0.0666701,-0.0312098,0.0460526,-0.253451,-0.189675,-0.0626352,-0.196633,0.0369222,-0.150092,0.0583918,-0.0362572,0.0934853,0.0250861,0.0266691,0.145191,0.0767192,0.0727636,0.0823839,-0.0997445,-0.220684,-0.0311542,0.0152126,-0.0889953,0.000808161,-0.019736,0.175246,-0.0739798,-0.112467,0.179184,-0.0553844,-0.100262,-0.0198906,-0.0828056,0.00503266,-0.0193055,0.0600425,0.0938897,-0.0278432,-0.0557797,-0.153449,-0.0892301,0.205378,0.154478,0.122292,-0.0554994,0.225907,0.052729,-0.183018,-0.0803367,-0.0288493,0.126577,0.0751808,0.0602836,0.0724454,0.00552,0.0697106,-0.0171994,-0.0133109,-0.0507365
92,0.763725,0.0554414,-0.0151959,0.095673,-0.0716239,-0.0113808,-0.0806405,0.0542049,0.0260667,0.0496887,-0.14223,-0.00289672,0.129721,0.0318764,0.0985692,0.144346,-0.0565801,0.144555,-0.0850467,0.160027,-0.0245683,-0.128044,-0.0172594,0.130162,0.0548838,0.0755526,0.135227,0.0524002,-0.043149,0.0474286,-0.0762468,0.157823,0.0321896,-0.00988721,-0.123223,-0.0600847,0.0546972,0.139321,0.0231641,0.187161,-0.0312931,0.0918015,-0.127667,0.0870466,0.103654,0.174163,-0.0889002,0.0847571,0.200499,-0.00185602,0.0504159,0.123915,0.136202,-0.152189,-0.0764392,0.0992151,-0.096593,0.214693,0.203127,-0.090318,0.0123045,-0.261865,-0.115712,-0.203891,0.0153569,-0.0883975,0.140703,-0.0452589,0.0532405,-0.00192595,0.00628888,-0.0628445,-0.0629933,-0.146036,0.0951403,-0.0381892,-0.0519408,-0.0996216,-0.0993555,0.073659,-0.0673421,-0.148171,-0.0473262,0.0717058,0.0729225,-0.000162034,0.108495,0.0422999,0.151004,-0.098478,0.0187622,-0.0579879,-0.210939,-0.0046469
