Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92,Eigenvector_93,Eigenvector_94,Eigenvector_95,Eigenvector_96,Eigenvector_97,Eigenvector_98,Eigenvector_99
73,-24.2596,0.172661,0.0455363,0.0431191,0.0929002,0.0332378,0.0731384,0.0406628,0.0147815,0.0435332,-0.0689191,0.0652433,0.155741,0.21462,0.136655,-0.171856,-0.0567605,0.166854,0.172721,-0.0289899,-0.0633346,-0.0653118,0.0926579,0.129741,0.179597,-0.0430229,-0.110181,-0.0904826,-0.0325676,-0.0858051,0.0951716,0.105153,0.000914882,0.104801,-0.00500628,-0.0155316,-0.0902266,0.23759,-0.0078581,0.0723754,0.162651,-0.00417732,0.104873,-0.0436952,-0.0962417,-0.141449,0.0864012,-0.126037,-0.0633405,0.154734,-0.0469359,0.1704,0.181173,-0.143183,-0.0281492,0.165315,0.125239,0.0563846,0.113278,-0.024975,0.0549838,0.162372,-0.0800951,-0.13591,-0.0910611,-0.0754656,0.0598744,-0.0444182,-0.0681913,0.0822777,-0.174489,0.0582921,-0.0372414,-0.0024075,0.0589781,-0.0908883,0.0264462,-0.0525352,-0.160181,-0.0492309,-0.0645731,0.0271345,0.0122784,-0.0626432,0.131282,-0.00298581,-0.0558569,0.0926312,-0.0326681,0.0390291,0.0536649,0.0340848,0.124842,-0.0164618,-0.0474109,-0.112717,-0.0642553,0.0439282,0.217311,-0.0537231,0.00866372
74,23.3284,-0.0467858,0.0162995,-0.00499035,0.0101526,0.0430469,0.0228142,-0.0787139,0.091567,-0.12935,0.179803,0.107971,-0.183254,-0.0108237,0.115069,-0.0483966,0.0954403,-0.0092937,0.133687,-0.106863,0.0214197,0.027436,0.0146486,0.008983,-0.0172361,-0.150787,0.0487578,-0.120007,0.108295,0.154771,-0.148475,-0.114292,0.0341062,0.2307,-0.104273,0.161722,0.00895301,0.145908,0.0035744,0.00213134,-0.168485,0.215736,0.0128862,-0.216217,-9.93646e-05,-0.0270549,-0.0369404,0.0041629,-0.00785368,-0.0147433,0.1744,-0.0507379,0.0714327,0.0105366,-0.0358104,-0.0205168,-0.108699,-0.0515351,-0.0394229,0.004123,0.121943,0.0362873,-0.149692,-0.0470061,0.0844336,-0.0190273,0.1055,0.210548,-0.0387755,0.124572,0.0481504,-0.115958,-0.00789809,0.0880456,0.071676,0.124834,0.0579667,-0.0399951,0.100724,0.0712765,-0.0768592,-0.013001,0.148699,0.109697,-0.00992251,-0.0172273,-0.013472,0.0786115,-0.0951482,-0.205509,0.0932287,-0.0245918,-0.140412,0.0642899,0.143186,-0.0450294,-0.180857,-0.11604,0.176221,-0.0608978,0.082103
75,-23.201,-0.0754645,-0.144857,0.151276,0.0697407,0.0461662,-0.0806249,0.0516828,0.060248,-0.25033,-0.0968233,-0.040672,-0.0968452,0.08257,0.0814668,-0.0369249,-0.123053,0.0430367,0.110711,-0.13636,0.17224,-0.0845741,-6.37152e-05,0.0222342,0.105246,-0.0813078,0.00335429,-0.00239003,-0.00726876,-0.1907,0.0768953,-0.160966,0.040504,-0.137924,-0.0101626,-0.075031,-0.052149,-0.000158615,-0.0785811,0.219596,-0.0760421,-0.109381,-0.165577,0.129149,-0.0703993,-0.0215634,-0.107543,0.143332,-0.133448,-0.0501065,0.0173904,-0.0486433,-0.0163741,0.108899,0.0529859,-0.00580927,-0.0709395,0.0513238,-0.0781733,-0.0461811,-0.208749,0.00235328,0.0350018,0.0306401,0.0170677,-0.151039,0.0404565,-0.00333403,-0.0700949,-0.0981377,-0.0931482,-0.0210537,0.00610369,-0.00836337,-0.0693534,-0.00955516,-0.123431,0.091396,-0.0806032,-0.0150915,-0.0201062,0.114055,0.296222,-0.150367,-0.181601,0.0946928,0.0266879,-0.015874,0.0471815,0.0405402,-0.0390484,-0.0715722,0.00202465,0.0862261,0.264812,-0.021528,-0.102611,0.0938972,0.0991798,-0.073124,-0.0751972
76,-21.0753,0.056937,-0.0823835,-0.0909826,-0.00116994,0.179298,-0.133711,-0.000697672,0.157191,-0.00558053,0.0400555,-0.232504,0.0748268,-0.177039,-0.0550918,0.0342717,-0.0845827,0.0367739,0.0610452,-0.151022,0.0464264,-0.039334,0.183249,0.000795852,0.091293,0.135821,-0.0229621,-0.126581,-0.139704,-0.026267,0.0382338,0.0134938,0.0786943,-0.0583374,-0.0636057,-0.0021015,0.000989637,-0.127418,0.064579,0.241931,0.0306527,0.18343,-0.0534333,0.0759733,-0.0533858,0.0139248,-0.0826414,-0.0260652,0.0270861,0.13888,-0.0106799,-0.0619281,-0.143287,0.115536,0.0297187,0.120462,0.0520074,-0.189387,-0.00111559,-0.0700639,0.201361,0.0461572,-0.0196356,-0.113047,-0.16404,0.138055,-0.0261718,-0.00629617,0.149492,0.0102402,0.021878,0.0520004,-0.0342476,-0.0475147,0.259009,0.114609,0.09182,-0.0852734,0.0578702,0.00179925,-0.0652902,-0.0640957,0.0916013,-0.0137254,-0.0146131,0.0242829,-0.0417687,0.0503363,-0.0543573,0.128437,0.0445209,-0.12751,-0.0200642,0.221142,-0.065346,-0.109081,0.0188148,-0.00783677,-0.161012,0.0310969,0.161693
77,20.3773,-0.117058,0.0425991,0.118233,-0.0653341,-0.0116464,-0.075148,0.0350102,0.144572,-0.0789088,0.0340931,-0.163521,0.104626,0.0362245,-0.0948155,0.0866151,0.027854,0.00176474,-0.125488,-0.0139743,-0.134661,-0.0522644,0.158651,-0.00330344,-0.036558,0.00817985,0.140979,0.128304,0.200399,0.105416,-0.0543152,0.112562,-0.126266,0.0650511,0.02474,0.249403,-0.129476,-0.0150613,-0.189884,0.101763,0.0732014,-0.170408,-0.0249009,0.0897231,-0.089069,0.0458712,-0.0406994,-0.0361548,-0.0206652,-0.076425,-0.0138486,-0.173137,0.0348098,-0.238829,-0.0938607,0.0952596,0.0245714,0.0487997,0.0162068,0.164239,0.159043,-0.134005,-0.0812164,0.0786707,-0.110923,0.172241,0.0860643,0.118156,0.0761406,0.0663162,-0.0673222,-0.0202036,0.022917,0.0233834,-0.0579231,0.0811834,0.0458837,-0.0186544,-0.208039,-0.116742,-0.0482918,0.0523362,-0.0787488,-0.0441667,0.0777956,0.0829735,0.0350408,-0.0820091,0.0616821,0.144046,-0.0558449,-0.0361481,-0.125812,-0.0356061,0.238974,-0.118893,-0.0148583,0.0128078,0.0604813,-0.0287438,-0.0399793
78,-20.0516,0.0500316,-0.185878,-0.155427,-0.0439009,-0.107563,0.196099,0.0387783,0.0964252,-0.11875,0.09501,0.0684766,0.079203,0.0331927,0.219795,0.137253,0.0291163,-0.100812,-0.0333032,0.0648803,-0.143504,0.0119437,-0.0811835,0.03172,0.0467876,0.101697,0.0585679,-0.0702096,0.0209548,0.0335305,-0.0207149,0.0215647,-0.01522,-0.0148123,0.00894744,-0.11802,0.00743078,-0.0152033,-0.000359615,0.168556,-0.0756976,-0.0388468,0.0256768,0.0206496,0.0517321,-0.0826288,-0.0469949,0.136299,-0.151358,0.060924,0.016318,0.175943,0.00456755,-0.130937,-0.00129032,-0.0319662,0.0708042,0.0855028,0.000312879,-0.0935442,-0.0119991,-0.0167931,-0.0860783,0.135519,0.10149,0.0410136,0.166133,0.00300651,0.0511904,-0.0472114,0.0478858,-0.179891,0.0528712,0.0411645,0.142121,0.0527662,0.12044,0.285014,-0.030633,-0.0199141,-0.14376,0.0429502,-0.164259,-0.0436974,-0.0762583,0.0182262,-0.0342044,0.162347,0.0967648,0.189626,-0.124312,-0.193761,-0.155595,0.023533,-0.174333,0.207791,-0.069992,0.03955,0.0244358,0.0270767,0.0862744
79,19.0058,0.118563,0.0530834,0.0573064,0.157623,-0.104719,-0.00539183,0.00697766,0.132093,-0.0165676,0.0964372,0.0196512,-0.0427171,0.114887,0.0776585,-0.122882,-0.0303417,-0.0238487,-0.144108,-0.0449794,-0.0715815,-0.119348,0.106445,-0.146121,0.0652594,0.182146,-0.119227,0.110499,-0.00862104,0.0558802,-0.00697849,-0.0794049,0.1611,0.0645868,-0.1653,-0.181232,0.258796,0.0216498,-0.0343444,-0.00526003,-0.197704,-0.166018,-0.0457665,-0.0399791,0.0974497,-0.00468702,-0.0690708,0.0909746,0.118663,0.120733,0.0160224,0.132407,-0.0934222,-0.0561746,0.099938,0.0609127,0.0252513,-0.168917,0.0569343,0.0370912,-0.0914693,-0.198032,-0.0428321,0.108001,-0.00297956,0.0531485,0.0936567,0.115676,-0.104263,0.0825971,-0.0723211,-0.0586267,-0.188491,0.0285057,-0.0484382,-0.0787176,-0.00984611,-0.138916,-0.0156727,-0.0296716,0.134097,-0.0417322,0.0235587,-0.0155369,0.103051,-0.0887142,0.00665242,-0.126575,-0.000163365,0.136366,0.170338,-0.168771,0.0753419,-0.0864756,0.0895545,-0.0144348,0.10535,-0.172114,-0.0200569,0.00707135,0.0376812
80,-18.2863,-0.0704144,-0.184929,-0.0680785,0.105009,0.12354,-0.0472978,-0.0125335,-0.149964,-0.0177473,-0.0996542,-0.0899164,-0.0291546,-0.00996058,0.147778,-0.0393174,0.0131141,-0.0110486,-0.0565959,0.241642,-0.0213722,0.0389528,0.220402,0.0472268,0.0127315,0.117197,0.0118967,-0.0329984,-0.053647,0.211415,-0.0285349,-0.0191366,0.278308,-0.0255215,-0.0748658,-0.186404,-0.136694,0.184323,0.012163,-0.0794121,-0.0403481,-0.0567154,-0.0338364,0.144455,-0.0710768,-0.0227782,-0.0491771,-0.0756121,0.18712,-0.0737574,0.0566316,-0.063381,0.0419972,0.0367773,-0.0506835,0.0313755,-0.285773,0.13014,0.0552545,-0.0324318,-0.0129649,-0.0934858,-0.0617041,0.104324,0.0340482,0.170975,-0.106542,-0.0449099,0.10674,0.0378109,-0.109559,0.0213252,0.101456,0.00349144,-0.00149954,0.0154002,0.0420183,0.0641469,0.051326,-0.0109929,0.070008,0.0810603,-0.117531,0.092187,-0.0510915,0.142384,-0.105744,-0.0739797,-0.0352366,-0.0813792,0.170223,-0.0397815,0.0549221,0.0533519,-0.0799932,-0.0656649,-0.0972174,0.181086,0.157221,-0.0280182,-0.0272668
81,17.0103,-0.111484,0.122668,-0.116176,-0.0371686,0.0526536,0.0959906,-0.13082,0.147237,0.00482835,0.0425141,0.123674,-0.0426318,-0.127124,-0.0627777,0.153579,0.12505,-0.0047499,0.0794537,0.116425,-0.0406829,-0.158688,-0.0815395,-0.130768,0.148252,0.0767708,-0.238394,0.0348652,-0.159688,-0.134707,-0.140075,-0.0970987,0.0558433,-0.0546735,0.131028,-0.026836,-0.025535,0.0151758,0.0614289,-0.082346,-0.0786714,-0.0294027,-0.0309004,0.0236834,-0.200511,0.0733826,0.164948,-0.0853476,-0.174191,-0.0997408,-0.123127,0.00113955,-0.0242178,0.0100212,0.0977786,0.118788,0.0713616,0.0480488,0.0775521,-0.00636991,-0.0904812,-0.146371,-0.094716,0.0511633,-0.0477391,0.0772301,-0.0223011,-0.0533433,0.00578073,0.0962897,-0.110253,-0.0577833,0.0430139,-0.106739,0.00247508,0.149541,-0.0173867,-0.0570351,-0.0990112,0.0237326,0.0672216,-0.0666028,-0.142283,-0.0774352,-0.0423521,-0.0652437,0.155551,0.225138,-0.107362,-0.174652,0.0502835,-0.0896803,-0.0281317,-0.00218852,0.148537,-0.0805914,-0.0240335,0.115371,-0.0363561,-0.200917,0.0370443
82,-15.4574,-0.154688,-0.174036,0.103949,0.087926,-0.136588,-0.0469302,-0.0220605,0.123723,0.0795134,-0.139835,0.140982,-0.0789357,-0.0361376,0.0778638,-0.0999627,0.0418394,0.172049,-0.128414,-0.0492962,0.0138919,-0.0395632,-0.115888,-0.0383739,-0.0230575,-0.144542,-0.0747333,-0.0852427,-0.0564531,-0.0912025,0.0308808,0.123784,-0.214498,0.134447,-0.090849,-0.034739,-0.00539015,-0.00776119,0.0272275,-0.110575,0.0328534,-0.0479862,0.0989179,0.0783336,0.077044,0.144337,0.0367822,-0.0249953,0.075447,-0.0663515,-0.0568182,-0.0256205,0.0413075,0.00811332,0.191562,0.204019,0.0514622,-0.118491,-0.0346592,-0.031973,0.0528493,-0.130942,0.10097,-0.147256,0.0340941,0.0137537,-0.0102896,-0.0238268,-0.00899671,-0.046497,-0.0172526,0.125385,0.118208,0.0189605,0.0116606,-0.0604825,0.14226,-0.0198182,0.0923204,0.0285037,-0.051702,-0.120355,-0.109255,0.0615643,-0.146284,0.00597552,-0.173619,-0.0569323,0.0251595,0.15692,0.183016,-0.134958,-0.20773,-0.004341,0.068392,0.0535609,-0.302078,0.0982073,-0.0623435,-0.00904205,-0.0646188
83,14.7056,0.0136693,-0.00676428,-0.13017,-0.0458301,-0.0126225,0.136732,-0.0426086,0.0951302,0.16002,-0.102057,-0.144479,-0.132165,0.197458,-0.0405186,0.105832,-0.0231549,-0.0137256,0.110681,0.117778,0.0529115,-0.0587822,0.0750196,-0.0122018,0.0390989,-0.0945401,0.0599255,-0.0873939,0.0191363,0.107409,-0.110755,0.108311,0.0983076,-0.166045,-0.145849,0.0436425,0.0594376,-0.0874383,0.0641221,0.086286,-0.0280231,-0.213008,0.068325,-0.00734595,-0.0216216,-0.0979412,0.11034,-0.0805375,0.0647745,0.20637,0.195258,-0.126434,0.00266134,-0.046015,0.0258806,0.0257092,0.0151308,-0.0353453,-0.166752,0.105719,-0.0862639,-0.00161089,0.0947649,-0.104884,-0.000842168,-0.309154,0.000842581,0.127791,0.0709258,0.168711,-0.00569001,-0.0537446,0.183425,0.154103,-0.189391,0.00625055,-0.071826,-0.131507,0.0688804,-0.0549955,0.07507,0.0301504,-0.114209,-0.121076,-0.0806534,0.00640866,-0.047465,0.170812,0.016353,0.0487303,0.0194843,0.0399823,-0.0518466,0.0501047,0.000367004,-0.00300425,-0.0396237,0.0595164,-0.137814,0.0560267,0.110481
84,-14.6447,0.106446,0.150194,-0.156711,-0.172047,0.0632076,0.0226985,0.095242,0.0786451,-0.0917972,-0.000487965,-0.115767,-0.0978135,0.107932,0.0980237,0.0172934,0.116442,-0.00681047,-0.014379,-0.0864541,-0.0243175,-0.035806,-0.0746851,-0.0926449,-0.0587578,0.0872771,0.100137,0.149585,-0.000846421,-0.16006,0.0595194,-0.0742239,0.0208772,-0.0882863,0.0488489,0.0332231,0.204559,-0.0431186,0.103155,-0.00260057,-0.0336487,-0.0545912,0.126787,0.0397033,0.0947848,-0.0814424,0.0529591,-0.0668822,0.00615847,0.172689,-0.0339875,-0.021884,-0.0085686,-0.00241431,-0.0256757,0.00101846,0.0424241,-0.0150928,-0.0884067,-0.125049,-0.0633294,-0.00107306,0.0772805,-0.156421,0.0220666,0.19839,-0.132963,-0.0345844,0.0212983,0.0158022,-0.0513248,-0.233536,0.297467,-0.0708984,0.0606073,0.0178264,-0.0415325,0.0210895,-0.179181,-0.0658583,-0.0776633,-0.0538426,0.0802098,0.298697,0.0284588,0.0749506,-0.00618516,-0.183083,-0.00122644,-0.00341238,0.135134,0.146012,-0.0314338,0.0413324,-0.0111591,-0.0340682,-0.147934,-0.00937064,0.137408,-0.0474731,-0.192108
85,12.3303,0.0248528,-0.0631636,0.00501305,-0.160232,-0.00808725,-0.189538,-0.13698,0.0574549,-0.0578338,0.0277197,-0.049438,0.216858,-0.039135,0.0478995,0.0579671,-0.0496938,-0.0853311,0.121749,0.080092,0.0805685,-0.177104,-0.0742216,-0.153152,0.140043,-0.0536897,-0.123907,-0.0549905,0.256714,-0.111495,0.0457803,0.166855,0.0237446,0.0171453,0.0488013,-0.0963477,0.00547262,0.0553521,-0.171614,-0.0197795,-0.175721,0.0341787,0.015814,0.0444694,-0.0548766,0.023748,0.0177555,0.0192783,0.232213,0.0174451,0.0591075,0.0291062,-0.0761928,0.106431,-0.00957866,-0.150559,0.0239855,0.0411191,0.0760703,-0.0782622,0.00465934,-0.0496925,-0.00753671,-0.0779001,0.00679174,0.0952626,0.0379377,0.0437458,-0.0641636,0.175979,0.046066,-0.0305049,-0.0207333,-0.0256416,0.0602434,-0.0722921,-0.0296778,-0.23213,0.0230933,0.177489,0.0378135,0.0216628,-0.0993403,-0.0688187,-0.109041,-0.0141872,-0.0934274,-0.104561,0.0796417,0.0750522,-0.246946,0.261514,-0.0625361,-0.0382096,-0.0871744,0.0700838,-0.127352,0.0166285,0.107649,-0.124958,0.0113195
86,-10.9315,-0.0971784,0.150913,0.00156268,0.00678954,0.0364677,-0.0424194,0.11458,-0.0701865,-0.00157213,0.0141109,-0.169847,0.0556391,0.0493508,-0.0142377,-0.0464609,-0.0361195,-0.0537991,0.0445647,-0.0684831,-0.113517,-0.00878171,-0.0835046,0.0712548,-0.0592748,0.0683237,-0.0128408,0.205296,0.053702,-0.118438,-0.103907,0.114611,-0.000251344,0.0148917,0.0407701,-0.0522037,-0.0238408,-0.0211036,-0.185333,0.134406,-0.0582858,0.0237508,0.170916,-0.101663,0.00480928,-0.0795195,-0.0230475,0.0986267,0.107134,-0.0710688,-0.0201969,0.226384,0.0600626,0.108798,-0.157575,0.0415717,0.0132787,-0.0493496,0.163371,-0.119975,0.179693,-0.153156,-0.0627769,-0.0737572,0.141261,-0.164147,-0.0782369,-0.0919766,-0.0349076,0.041686,0.0625185,0.0391083,0.0832102,-0.0285528,-0.282615,0.0526119,-0.116166,0.115027,0.163757,-0.0919417,-0.0167069,-0.0804175,-0.0119435,0.0052654,-0.136384,0.0855708,-0.163865,0.0571627,-0.154962,-0.0391585,0.032048,-0.189781,-0.0628255,0.0969543,-0.0346574,-0.139148,0.0724893,-0.027587,-0.0681219,-0.22859,0.0245408
87,-9.24057,0.0249923,-0.0217394,-0.00784001,-0.118078,-0.1096,-0.0909243,-0.0820478,-0.0546638,-0.0228919,-0.175161,0.0104215,0.0887965,-0.0970654,0.0161883,-0.106022,-0.0558115,-0.0805379,0.0688143,-0.0993769,-0.0528148,-0.0265109,0.0750876,-0.20226,-0.0709575,0.0966506,0.0984904,0.0500058,0.0579431,0.00291913,-0.17199,0.233826,-0.0578443,0.0458917,0.143049,-0.0459711,0.0475219,-0.022766,-0.0174533,-0.0403563,0.277038,0.0312576,-0.0438085,0.00578591,0.0659533,0.00157741,0.0665613,-0.0847133,0.112341,-0.038457,-0.0296771,-0.0358648,-0.166423,-0.0358516,-0.0129636,-0.056311,0.0185572,0.0825267,-0.150626,-0.0955245,-0.149291,0.05125,-0.0940325,0.00277124,0.11834,-0.0933499,0.0359248,0.0765436,0.105165,0.0917384,-0.173369,-0.124499,-0.231574,0.0703399,0.00349073,0.0250458,-0.0953428,0.172709,0.0662291,0.0732968,-0.0894005,0.0139645,-0.00348913,0.0882394,-0.0974476,-0.170287,0.138154,0.0885229,-0.0998203,0.0752612,0.145029,-0.103606,0.240126,0.119493,0.0737034,-0.0719358,-0.201909,-0.0268622,0.00915499,0.0291602,0.00837287
88,-8.85901,-0.052397,0.0329004,0.160816,-0.213864,0.0837278,-0.126699,0.177679,-0.200172,-0.00375072,0.0462965,0.106322,-0.121849,0.00804591,-0.103148,0.0551005,0.104502,0.0312608,0.0958125,0.0721151,-0.0723545,-0.148988,0.0850814,0.035196,0.0159104,-0.15179,0.0716377,0.0415297,0.0409384,-0.0400591,0.00919841,-0.0136503,0.158575,-0.0284717,-0.0516701,0.108226,0.0905422,-0.0204755,0.0235548,0.0274376,0.147299,-0.0649465,-0.00253287,-0.166448,0.0655325,-0.0812242,0.249193,-0.0774667,-0.0857791,-0.00712681,0.101336,0.214302,0.136602,0.196444,0.0448026,-0.0821478,0.0269747,-0.0362023,0.0150134,0.0660413,-0.0666891,-0.161335,-0.0183858,0.195666,-0.225126,0.103969,0.0390273,0.0114713,0.126665,-0.037538,-0.00916455,-0.00942815,-0.117421,0.0988802,0.113374,0.0424185,0.0910409,0.095282,-0.00201536,0.144271,0.136473,-0.0958513,0.0699793,-0.0652303,-0.0591134,0.0100292,-0.190706,0.012479,-0.0144363,0.199599,0.0659822,0.00369231,-0.0110937,0.076741,-0.0464526,0.0463991,-0.0473681,0.0356475,-0.0324519,-0.0321099,-0.0955015
89,8.84925,-0.0597632,0.248764,0.0413996,0.0920465,-0.0403424,-0.0846744,0.0212625,-0.0415758,0.065399,0.0246057,-0.100783,-0.0301536,-0.276286,0.161831,-0.0230962,0.0650749,0.13745,-0.0318873,0.0730584,-0.134494,0.0268224,-0.197602,0.0237521,0.0332402,0.0909367,-0.143678,-0.207589,-0.0429085,-0.0942522,0.0842999,-0.0455396,-0.0545616,0.0924659,-0.15248,-0.0217632,0.16419,0.00909276,-0.055074,0.0900178,0.0630777,-0.128239,-0.0828606,0.0336501,-0.122269,-0.0465524,0.0356531,-0.181528,-0.0356973,-0.0544132,0.211531,-0.048683,-0.168657,0.035707,-0.0790607,-0.096795,-0.00397569,0.133425,0.0377535,0.0308063,0.100333,0.069433,-0.0387173,0.0989418,-0.109477,-0.0249164,0.0153742,-0.0228743,-0.0920367,-0.0233704,-0.091156,0.0854545,0.070715,0.0919258,-0.0504237,0.111756,-0.219009,0.0882999,-0.0721215,-0.129924,0.0547777,0.0804432,-0.0103782,0.125468,-0.167428,-0.0317787,-0.0509051,-0.00760929,-0.0488062,0.0913891,-0.0221603,0.0542528,-0.0564457,-0.0247742,-0.0231391,0.051902,-0.0787331,-0.196763,0.0495778,0.192906,0.100461
90,8.11697,-0.0654131,-0.0402217,-0.0421113,0.0680145,0.071941,-0.082421,0.134601,0.164993,0.0136,0.0242884,0.0772054,0.0746569,0.0813386,-0.00924735,0.0194973,0.0102786,-0.109048,0.056792,-0.0547047,-0.0848036,-0.0086044,0.12926,0.00630241,0.0566928,-0.01125,-0.0171735,-0.0965824,0.0500793,-0.0746041,-0.0703325,-0.0493092,-0.0574388,0.142863,0.0574948,-0.00252691,-0.0354323,0.0172428,-0.0890696,-0.228515,-0.104165,-0.0363773,0.0768496,-0.0765549,0.0045973,0.179375,-0.102618,-0.146387,-0.158055,0.160721,-0.0408262,0.14763,-0.0214526,0.138726,-0.137528,0.107219,-0.117373,-0.108386,-0.127882,-0.14192,-0.235056,0.170891,-0.0371965,0.155769,-0.0224475,-0.131612,-0.198944,-0.0397631,0.174884,0.0721991,0.0481568,0.0898031,-0.0805513,-0.0321196,-0.0541272,0.25522,0.0154315,0.0282752,0.0776683,-0.213885,-0.0276432,0.0199365,-0.120057,-0.0189518,-0.0682943,-0.0480405,0.0250024,-0.166984,0.0277503,0.136829,-0.0138098,0.152654,-0.1131,-0.00475492,0.0243897,-0.0339725,0.0804867,0.00920831,0.0564871,0.116821,-0.033031
91,-7.78347,-0.0958323,0.00883406,0.00628034,-0.0799628,0.0810327,0.0246849,-0.0271593,0.209718,-0.0148775,0.0927722,-0.0193011,0.0129589,0.0640746,-0.0372678,-0.0230232,0.0725553,0.0223346,0.00815832,-0.0576503,-0.0656068,-0.0745849,-0.075758,-0.0162487,-0.0528162,0.164305,0.0682548,-0.144491,-0.150038,-0.0435803,0.0777775,-0.0897399,0.173608,-0.151816,0.0298373,0.0021346,0.10375,0.163414,-0.0803623,-0.0793801,0.194527,0.0781781,0.0702103,-0.076467,0.01675,0.00980558,0.093843,0.00254682,0.045994,-0.144241,0.189794,0.124932,-0.144299,-0.160534,0.0436521,-0.0240567,-0.00774529,-0.0678515,0.00930668,-0.0876275,-0.0614367,0.0217206,0.0788387,-0.00558087,0.053761,0.0499599,0.103704,0.0436232,0.105849,0.181552,0.072221,0.334307,0.0975617,-0.0165607,-0.195028,-0.17957,0.186726,0.126743,0.027284,0.147194,-0.110074,0.18439,0.0139867,-0.0805628,0.0628282,0.0364776,0.0774336,-0.11148,-0.0283821,-0.0583844,-0.152702,-0.0384391,-0.0293387,0.084348,0.0737971,-0.0786002,-0.0221116,-0.03487,-0.0311996,0.0971794,-0.116375
92,6.09284,-0.0926668,-0.0751814,-0.0205307,0.132431,0.0741821,-0.163344,-0.044732,-0.0531619,-0.12883,-0.142228,0.179503,-0.0406726,-0.109332,0.0976529,0.282456,-0.050065,0.0262104,-0.0706051,-0.0425649,0.170333,-0.13372,0.0212562,0.0851882,-0.0372373,-0.0937854,-0.0806295,0.104323,-0.180404,0.055491,-0.0507037,0.029264,0.0753209,-0.017082,0.0118836,-0.0536093,-0.116587,-0.0714438,-0.147168,0.00946808,-0.0693246,0.0461461,0.266242,0.0178645,0.0781891,-0.146429,-0.0706686,-0.126748,-0.0912973,-0.0787155,0.177115,-0.0436843,0.0151273,-0.125136,0.0174592,-0.109749,0.161494,-0.0635773,-0.0277078,0.0158503,-0.0676953,0.0502453,0.179014,-0.11462,-0.0758826,-0.0142955,0.0753494,0.049735,0.0217963,0.186344,-0.129261,-0.0989664,-0.0801328,-0.121315,0.0310575,0.0771032,-0.0837981,0.106659,0.0362428,-0.00692225,-0.0523612,-0.0160236,-0.0777776,0.126275,0.125656,0.0625565,-0.133847,-0.0516587,-0.138224,0.0589449,-0.0759454,-0.0544864,0.0472534,-0.166718,-0.00485318,-0.0446699,0.132833,-0.130184,-0.0133458,0.0363813,-0.05989
93,-5.29669,0.0798914,-0.127868,-0.0561851,-0.0195973,0.0297564,-0.129229,0.263216,-0.06911,-0.148803,-0.063202,-0.0910097,-0.084785,0.0896467,-0.000835016,-0.0240168,-0.0421213,0.102606,0.0199675,0.0909617,-0.103073,0.0108561,-0.185713,-0.0475277,-0.0257643,0.260884,0.00984585,-0.076756,0.0260748,0.141111,0.0265968,-0.00311928,-0.145056,0.0884086,-0.14105,-0.0255529,-0.0822852,0.0930696,-0.00412061,0.0514041,0.0531127,0.0071768,-0.0310858,0.0644345,-0.154087,0.0981477,0.0542447,0.0529222,-0.0835936,0.0151801,-0.0179146,-0.0195959,-0.0152264,0.0351922,0.0498702,-0.108462,0.355613,0.064832,-0.0433225,-0.00222261,-0.0556021,-0.00384993,0.170041,-0.0216518,0.0364198,-0.0337221,0.0445204,0.0282789,0.169748,0.0100126,0.113792,-0.0697056,-0.0990806,-0.119433,-0.0551632,-0.000383864,0.086624,-0.041824,0.238042,-0.042228,0.322146,-0.0343256,0.0136502,0.0180066,0.137782,0.0170338,0.120046,0.046286,-0.108899,-0.0566019,0.035956,0.0801788,-0.141531,-0.00166412,0.033582,-0.079084,-0.0482426,-0.0193531,0.134447,-0.070801,-0.00312346
