Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92,Eigenvector_93,Eigenvector_94,Eigenvector_95
86,8.74953,0.0701622,0.200639,-0.133295,0.0543336,-0.159605,0.0597587,-0.182188,-0.15058,-0.0584745,-0.0750038,0.0156165,-0.0754509,-0.144808,0.135127,0.192118,0.0582151,0.112289,0.00947256,0.0505333,0.113755,-0.1619,0.0415444,-0.0131269,-0.0166211,-0.0387744,0.177112,0.0904654,-0.0644009,-0.03407,0.0669092,0.0929987,-0.134351,0.203606,0.0256027,-0.0356314,0.0468621,-0.13167,-0.0853406,0.000669042,-0.0210771,-0.0150848,0.0533151,-0.122124,-0.197624,0.109034,-0.0744089,0.0164401,-0.028048,0.0141245,-0.0683744,0.118577,0.0342368,0.164262,-0.0168882,-0.0476099,-0.168381,-0.0112881,-0.128522,0.0773927,-0.090621,-0.113135,0.0950383,0.0814675,-0.0581665,-0.0954954,-0.0325498,0.159651,0.0190605,0.0117115,-0.0847649,0.0301942,-0.104125,0.0202187,-0.0483961,0.15218,-0.119478,0.152307,0.101011,-0.103425,0.00202068,0.122365,-0.100727,0.026511,0.185786,0.0708468,-0.21602,-0.0844552,-0.17395,-0.0520041,-0.11004,-0.10886,-0.0368099,-0.0716685,-0.0618461,0.0861888,-0.0221949
87,7.28905,-0.0393395,-0.0298603,-0.0030863,0.131429,-0.0242813,0.215387,-0.108726,0.00338563,-0.0154275,-0.0822715,0.00946777,0.0319888,0.113422,0.0643523,0.101547,0.106712,-0.0415194,0.13725,0.0651312,0.0210336,0.0218987,0.103889,-0.0632601,-0.0297026,0.0230743,-0.0357817,0.0367692,0.0486513,0.210189,0.00080206,-0.186078,0.19245,0.0762756,0.0658008,-0.0613977,-0.0288685,0.09887,-0.0874057,0.0530978,0.0100504,-0.0596193,-0.00346794,0.0702532,0.183318,-0.0133909,-0.0586924,-0.080875,-0.0155616,-0.0556969,0.111457,0.0304392,0.0074933,0.110587,0.161229,-0.134898,0.0848603,-0.0668736,0.151484,0.238105,0.0839599,-0.0571439,-0.0298032,0.0742082,-0.0318551,0.0457978,-0.279373,-0.0940719,0.0886173,-0.0136837,-0.223597,-0.047442,0.174024,0.0522388,-0.167425,-0.0616251,-0.13712,-0.220439,0.0443031,-0.0806984,-0.0725759,0.107154,-0.0132322,-0.226306,0.056528,-0.00212269,0.0335893,0.109717,-0.0691746,0.0589199,-0.10658,0.0310557,0.0294157,-0.0841803,0.0364178,0.0711347,-0.181316
88,-5.8325,-0.190659,0.0303491,-0.118914,-0.162889,-0.0378882,-0.024115,0.1498,0.0193181,-0.132389,0.140248,-0.0103798,-0.0454636,0.171311,0.0589989,-0.00388167,-0.219696,0.0016917,-0.163607,0.0326002,-0.0973249,0.0183836,-0.0224585,0.0538236,-0.158055,0.165279,-0.0808094,0.0771698,0.075547,0.0133691,0.0521449,0.0761003,-0.0179126,0.0474978,-0.034561,0.00553729,0.0952273,0.20263,-0.121277,0.074831,-0.0651289,-0.155791,-0.0277786,-0.0139921,-0.0565291,-0.0368072,-0.267538,-0.0106992,-0.0979177,-0.0230501,0.0391846,0.0850592,-0.053926,0.0281638,0.0780188,0.109702,0.0905762,0.0441577,-0.0611185,-0.111162,-0.145904,-0.140834,-0.118736,0.0301097,0.120891,-0.0570984,-0.177304,0.180431,0.0225984,-0.00882705,-0.0601812,0.0891738,-0.0134187,-0.00531636,0.0345183,-0.13922,0.0911484,-0.0563462,0.00138622,0.0997651,-0.179091,0.0183886,0.190565,-0.0452026,0.26259,-0.0837275,0.0457047,-0.112629,-0.0841267,0.0221421,0.0425789,-0.146724,-0.00111354,0.130736,-0.0822735,0.0306605,-0.00259448
89,5.26992,-0.0396108,0.0295462,-0.115042,-0.0434827,0.110234,0.0348956,-0.0584579,-0.0363555,0.0179673,0.0776654,-0.0124448,-0.128168,-0.0909752,-0.0481466,0.0596828,-0.0418209,-0.0291276,-0.0876184,0.0198792,-0.191877,0.0107571,0.00916113,0.19141,0.100495,-0.0503369,0.0539351,-0.117553,-0.0841574,0.0492833,-0.0908825,0.1012,-0.0136225,0.0634104,-0.14315,-0.0141845,0.115248,-0.0416163,-0.161609,-0.109028,-0.0793493,0.0157707,-0.0187755,-0.0908014,0.125681,-0.107464,-0.00475044,0.0308474,0.300415,0.0238209,-0.0177901,-0.0590374,-0.196753,-0.0203549,0.241553,-0.00660403,-0.123841,-0.339398,0.201392,-0.0191806,-0.0800291,-0.0162848,0.00453668,0.0217307,-0.148538,0.137014,-0.126641,-0.0540332,-0.0668962,-0.0649729,-0.0339859,-0.216985,-0.101993,-0.0805356,0.0480329,-0.015818,0.0594454,-0.00071164,-0.0371261,0.0457541,0.100754,-0.0196569,0.0492565,0.0652786,0.0952441,-0.106398,-0.0223327,-0.104776,0.0622827,0.0105132,-0.204336,0.155579,-0.117784,-0.00287129,-0.000497046,0.0697537,0.111507
90,-5.03415,0.117792,0.0254415,0.0534315,0.00443344,-0.0481351,-0.101208,0.0537983,0.0530525,-0.0181219,0.0704476,0.14925,0.048345,0.0722812,0.00845279,0.197464,-0.10282,-0.129346,0.0753898,-0.00279474,-0.127876,-0.0712592,0.000250903,0.0411594,0.0505454,0.0442695,0.0639223,0.0319802,0.0764895,0.115245,0.180463,0.114572,0.035468,0.0462312,0.0261421,-0.16147,-0.00387315,0.0557782,-0.131814,0.0922991,0.195967,0.208712,-0.0328468,-0.0217212,-0.142648,0.151777,0.0375038,0.0440443,0.0356299,-0.112155,0.278306,-0.0544516,-0.0103567,0.0600326,-0.00501643,0.209066,0.0247213,0.00786868,0.0957235,0.0564991,-0.147152,0.0583527,0.00326826,0.0562387,-0.173241,-0.0352503,-0.0405667,0.0474997,0.0640861,0.211081,0.0267317,0.0535007,0.009266,0.0482048,0.128119,0.092544,0.111713,0.0318038,-0.114923,0.0320024,-0.0931409,-0.0619686,0.021015,-0.0146269,0.0803785,0.0425891,-0.106666,0.217209,0.211955,-0.0139433,0.00765018,0.168076,0.11354,-0.220227,0.0143786,-0.169243,0.0317231
91,-2.5962,0.0910342,-0.20146,-0.154151,0.171222,-0.0229929,-0.0221857,0.0392168,0.154148,0.240514,-0.163353,-0.00458664,-0.0948039,-0.019286,-0.162652,0.0434534,0.111901,0.165189,-0.154839,0.0229895,-0.0761908,-0.100451,-0.0210446,0.0858354,0.0290092,-0.0883824,-0.0333802,-0.0660335,0.207816,0.090848,0.156232,-0.115338,-0.129565,0.0288581,0.00709338,0.00839665,-0.0311709,-0.00670591,-0.0332027,0.0842348,0.0608476,0.0488664,-0.151419,0.0418483,-0.15022,0.0107267,-0.163746,-0.0408317,-0.132059,0.00339474,0.109072,0.0892223,-0.0647506,-0.0189836,-0.1256,0.188158,0.117154,-0.150561,0.0962614,0.0932174,-0.0901692,0.0513019,0.0383764,-0.158843,0.179059,0.0244578,0.00646698,0.156747,-0.0379485,-0.0436322,-0.0359577,-0.0406623,-0.0222444,-0.0356964,-0.0650524,0.14324,-0.0300034,0.0739488,0.0296695,-0.0677442,0.122623,-0.0228832,0.00833039,0.00190901,-0.063592,-0.144969,0.15391,-0.0418371,-0.0648408,0.18116,-0.0999425,-0.029134,-0.139988,0.0674549,0.147887,-0.0149901,-0.0477151
92,2.45048,-0.0691269,-0.00419555,0.176449,-0.0773907,-0.0918589,-0.268157,-0.0615342,-0.046917,-0.00158289,-0.0901819,0.0269741,0.0598569,-0.0807049,0.11341,-0.011717,0.169005,0.0254224,-0.0117593,-0.00886539,0.0284802,0.00772502,-0.160511,0.115434,0.0518829,0.154519,-0.111832,-0.030383,-0.0434203,0.104183,0.117453,0.182978,0.0303816,-0.0182535,-0.0283792,-0.0593117,0.0787523,-0.0243853,-0.0831295,0.0828945,0.010278,0.0638651,0.0271516,-0.0544259,0.115019,-0.116903,-0.125554,-0.0483214,0.140915,-0.0326112,0.137886,-0.0733383,0.0352377,0.0192329,0.146377,-0.00201523,0.113625,0.0913877,0.0446765,0.135071,-0.0111288,-0.00810015,-0.0224635,-0.0152654,-0.147813,-0.0763783,0.121113,0.177959,0.0442377,-0.142382,-0.0288936,0.109509,-0.132773,-0.0862495,-0.248661,-0.00471004,-0.00901399,-0.124724,-0.0942266,-0.145574,0.0741682,0.00554119,0.101671,0.0318216,-0.278583,-0.0785845,-0.116191,-0.00195377,-0.0497412,-0.053652,0.211016,-0.132419,-0.206714,-0.00579348,-0.036635,0.114077,0.0126729
93,-1.53538,-0.0570657,0.279751,0.0241523,0.149049,0.0901106,0.0546755,-0.048825,-0.0508315,0.221607,0.101279,-0.00602221,0.149724,0.0690887,0.0655002,-0.0391277,0.0474689,-0.0532385,-0.199891,-0.0431627,-0.0422629,0.0213105,-0.0336698,0.0774213,-0.155286,0.0927436,-0.168392,-0.0103904,-0.0555572,-0.0114441,0.142504,0.0103071,0.0411647,0.0149044,0.0138493,0.0261525,-0.0620815,0.071864,0.0603337,0.0897108,0.142364,0.0673778,0.100455,0.0253676,0.0184909,-0.117308,0.106978,0.111443,0.0662441,0.027671,-0.00657098,-0.0493887,-0.198261,0.0289446,0.025153,-0.133277,-0.0321341,0.175004,-0.0452735,0.0594396,0.148482,0.210756,0.0323452,-0.120277,0.0293969,-0.0316635,-0.0945188,0.163578,-0.0265421,-0.0498363,-0.0130981,-0.0887372,0.041493,-0.0474152,0.121489,-0.00984962,0.220012,0.162971,0.0351744,-0.0582598,-0.028924,0.203017,-0.0230681,-0.0111298,0.0219915,-0.0648597,0.0543118,-0.027527,-0.22738,-0.0164973,-0.106537,-0.0466943,0.041052,-0.212292,0.183356,-0.0643703,0.123937
94,0.913928,0.0579157,0.0295658,0.0403552,0.0493783,-0.16509,0.0411274,0.107687,-0.236933,0.0401132,-0.111316,-0.00956616,0.165478,-0.119777,-0.0846126,-0.155065,-0.0643584,0.0757138,0.0551487,-0.0385124,-0.0718307,0.115727,0.0310285,0.101675,0.135357,0.117204,-0.0414662,0.0613846,0.141477,0.072323,0.072074,0.183972,-0.0702763,-0.0281568,-0.0741614,0.0154755,-0.016303,0.0443733,-0.11828,0.135072,-0.121308,0.031989,0.076623,0.0984502,0.0440942,-0.0303258,0.0595743,-0.0903445,-0.187443,-0.00123371,-0.0634031,-0.0350328,0.0698529,-0.0489964,-0.0496141,-0.0653982,0.107732,-0.00667961,-0.0384351,-0.137343,-0.0729955,0.00596123,-0.102546,0.0636995,-0.135703,0.210532,0.0708251,-0.0690454,0.242411,0.0197464,0.0999489,0.0193527,0.0188603,-0.0493276,0.11382,0.124588,0.0130277,-0.246072,0.0360664,0.0490399,0.107435,-0.0260262,0.0362016,0.0497012,0.0962391,0.19543,-0.0108523,-0.0126822,-0.196019,0.0183854,-0.31077,-0.0372936,-0.0549931,-0.0399345,0.144011,-0.00660306,0.0129196
95,-0.171737,0.0762677,-0.0366141,-0.0195397,-0.16438,0.090445,0.119756,0.142719,0.102705,-0.0969487,-0.101762,-0.137948,-0.00896255,-0.0991064,0.080939,-0.115913,-0.0283715,0.00625903,-0.0399388,0.0380638,-0.0718746,0.0843024,0.110316,0.0728989,-0.0805275,0.0230766,-0.112153,0.0413923,0.0149678,-0.00833659,-0.0745142,0.000713397,0.0119623,-0.0202809,0.235549,-0.241983,0.0200872,0.0468962,-0.0581947,0.0397144,0.00151775,0.16436,0.101478,-0.0299494,-0.0807717,0.13732,0.250544,-0.119083,0.115004,0.0699314,0.0762015,-0.0840345,-0.200082,0.125401,0.0579899,0.141808,0.159387,0.0837072,-0.0969029,-0.0421081,-0.0275512,-0.0229694,0.155006,-0.0299315,0.0822096,-0.0554256,-0.00286172,0.0987031,-0.152865,-0.0480197,0.0878197,-0.0118891,0.0114316,-0.0375824,-0.0112351,-0.201166,-0.101945,-0.0288502,0.0502842,0.0143693,0.243505,-0.0129984,-0.166084,-0.142253,-0.0142215,0.0307046,-0.195282,0.093528,-0.0234934,0.0320828,-0.197286,-0.0978849,-0.0156112,0.118055,-0.0634255,0.0726606,-0.0417046
